"rho","rho_hat","sigma_hat","MrRCE","OLS","Ridge","GroupLasso","MRCE"
0,0,1.03141185324629,0.459614172737993,0.445188307222184,0.461727013064671,0.456793381420079,0.561164894349899
0.2,0.279797619462389,1.16517026397914,0.762045473212683,0.76892609611566,0.757679067564304,0.756936368922325,0.777420185861493
0.4,0.212125009310862,0.928548588803913,0.566753079952624,0.552873275972687,0.564328680490359,0.575833986994115,0.642623392974787
0.6,0.638564780392594,1.01136625284153,0.601956367345383,0.657434069433549,0.639725281893959,0.623139977482373,0.655170484570131
0.8,0.797695802759815,0.932753612649742,0.545287730184213,0.676753322270822,0.633428313228862,0.651752784123028,0.586066391869437
0,0.0435746764612979,0.896185131513074,0.540142610041459,0.579613297709306,0.555239341476371,0.534741563817163,0.557804472141715
0.2,0.00713122788665648,0.910676332687129,0.572506054018694,0.557385755637761,0.568644336817613,0.5733181361434,0.597879526555726
0.4,0.345386997685858,1.0135593414454,0.443042866218945,0.455034704414733,0.45254172087409,0.455305357469957,0.455556667097785
0.6,0.587512766128241,0.882676849687889,0.716293901780664,0.756471470374934,0.737091156454212,0.736320053024498,0.702027653953369
0.8,0.746612713372758,0.808295703414959,0.425809406744751,0.445195004778106,0.432310417461041,0.434093388754633,0.430545388046232
0,0.0522584701806965,1.06762725980769,0.427130624495462,0.435070141276599,0.428979269863662,0.426111601322184,0.435377109953232
0.2,0.335426143247546,0.985593707791097,0.380322000198782,0.383599815323144,0.369367132141038,0.374291663801848,0.375018411236867
0.4,0.442495665317102,1.01267308528467,0.427341493977492,0.472308637388109,0.458943740174738,0.452012040695246,0.465002504330813
0.6,0.497056133652229,0.931560998824995,0.601050790312032,0.608436566432735,0.600106325364266,0.625906568908195,0.605951545273593
0.8,0.857713705246339,0.981844390290114,0.406458965694119,0.361657139270336,0.37341550316535,0.39884483149145,0.361874354058018
0,0,0.942923696866556,0.628995292873616,0.631023832521899,0.628784785051055,0.628439907360948,0.604629693052151
0.2,0.294422456813944,1.0814382301558,0.39707712930855,0.39090265751473,0.392455479735947,0.40188722775193,0.423140851112937
0.4,0.337944835847756,0.886193990276317,0.626559342161906,0.665423066243209,0.637228885043756,0.641649030702346,0.67220687496507
0.6,0.730704487056437,1.22933791347129,0.499323469666012,0.506864493037564,0.497963270227071,0.506017536670975,0.500313534097225
0.8,0.759517320662093,1.01710558310107,0.6496245405517,0.702321021245305,0.665593295786419,0.665520261330117,0.715379056037514
0,0.0188059183188557,0.964994858835706,0.720461097705685,0.71909455008362,0.717506249143522,0.731800607779613,0.742451668124322
0.2,0.0687689626196869,0.927848342626001,0.488960063695639,0.507937298833315,0.493430312061537,0.483834336886803,0.526968051760717
0.4,0.28698996957768,1.09676430980372,0.502413972086405,0.525449940052814,0.502149497859398,0.505252026459082,0.570179668912847
0.6,0.58141454762612,1.11331769581385,0.545289877078387,0.570632559937305,0.5682225908615,0.584590755224887,0.565961191231673
0.8,0.788037811201287,1.00481632673686,0.427854887283103,0.477109417923703,0.455352185408553,0.457452953943178,0.380579212492335
0,0,1.15387396156469,0.652201813397421,0.653830587696161,0.652415403224126,0.654978358858604,0.651816223877528
0.2,0.0304467525552499,0.948825634195779,0.450196969727906,0.465901205204989,0.450840095594812,0.46257017249472,0.460928802003154
0.4,0.423474313812348,1.08649519765942,0.641139972011979,0.653734008414335,0.646653105041918,0.650491006661489,0.684165575125619
0.6,0.58838389177739,1.03173553133513,0.509227040491391,0.557637596231102,0.518445892262582,0.511435146774481,0.596012148981967
0.8,0.834136408489576,0.935592298111042,0.611703319668966,0.62186670312425,0.630037296139411,0.629168725691625,0.780713177664879
0,0,0.964331694822656,0.515484514164178,0.509011828774815,0.51471676028538,0.525867261717493,0.653577133830671
0.2,0.177421518216097,0.92991521549567,0.636419091238992,0.645542069362977,0.638053874819791,0.645555302832526,0.614474336139696
0.4,0.43976939951555,0.881303091763575,0.631287708906918,0.589580064580283,0.601056914460742,0.645334462458731,0.64377739524143
0.6,0.566203997093161,0.905813426291533,0.25538968390251,0.248321541366955,0.272775249445187,0.273214405453894,0.330246759385995
0.8,0.742704888843477,0.924654867816698,0.512216222651311,0.520545222521247,0.512114196280798,0.51625764359597,0.478602262768198
0,0.0312620250278325,0.86931929579214,0.697035512296447,0.692736305387661,0.691738419672933,0.700090826522852,0.766753984445649
0.2,0.061319790854428,0.884685794355563,0.278440469608663,0.270423542064612,0.274213936428149,0.289765101544735,0.273634363826127
0.4,0.380651916022197,1.04704125102093,0.653895630388817,0.663716092916212,0.644961014800282,0.650956875695915,0.706410339963067
0.6,0.511833360431643,0.846589397519949,0.625109331957368,0.668675753181812,0.650645291746196,0.657726931231047,0.683273739035287
0.8,0.834521751601616,0.913900809241059,0.457317153246972,0.470075793043965,0.456784311108874,0.465652797831783,0.46884193074296
0,0,0.964525733418927,0.371707895136989,0.397094084733619,0.379082505451627,0.379822610054761,0.39386062426696
0.2,0.0981982551082932,1.00557585096187,0.397593133532416,0.388685561904924,0.404314043656502,0.403679330194666,0.389498711844604
0.4,0.357446376213983,0.914714101780002,0.448762561549793,0.436144240683659,0.448706366424315,0.512021816229313,0.455660479239013
0.6,0.496689083889111,0.866785782262414,0.414218202839914,0.40897150744302,0.413908367148506,0.462961914622267,0.411904795361702
0.8,0.796135685135469,0.847867001199895,0.585744147159232,0.60561928870775,0.600373720473134,0.613282316946268,0.685037235966576
0,0,0.997494838951142,0.443000548015404,0.451486413775484,0.443095035162087,0.444076224168809,0.483564520429158
0.2,0.28285048458108,1.15538164300417,0.422206389146822,0.436558235810218,0.419021585045018,0.416165855172619,0.407538631868875
0.4,0.385816302152468,1.00933956547721,0.361718271728072,0.388911095065143,0.35992032601723,0.37285707329375,0.366168359578854
0.6,0.633574341085084,1.05787237394073,0.513149527438378,0.547261847336528,0.531289568310266,0.510162220219233,0.423087284700602
0.8,0.863254123751941,0.98561062823408,0.379929587107509,0.393646006791388,0.411492717828028,0.413805475974054,0.48273595324292
0,0.0442055679295068,1.1233880403055,0.639984870825044,0.664099142885482,0.635103068042322,0.631759554053436,0.679220747505543
0.2,0.183732297785577,0.889661038265522,0.583735662106094,0.640916885240665,0.601291386413682,0.594849846477294,0.53796720842395
0.4,0.56945013312604,1.0751174641813,0.49083528085819,0.50166494714503,0.512315403039794,0.509039252547088,0.549816268450309
0.6,0.548266392610436,0.864045055588078,0.470400480764414,0.501162573293446,0.493307143116748,0.514138586219118,0.63863714054783
0.8,0.768432091344628,0.922205765741868,0.464730860111076,0.512215581525646,0.488239013699671,0.466802717361559,0.443593803204636
0,0.0397391871890169,1.059789770659,0.525579003023765,0.568329001829341,0.527902517404628,0.528576086830576,0.56428816469713
0.2,0.254138927022537,1.00309769089264,0.520429215570518,0.522432517723739,0.532568384486019,0.542220574844692,0.607984798691503
0.4,0.284489821569248,0.93914270141143,0.518394921138672,0.52522215440128,0.510583924048837,0.516124789620407,0.558559467474869
0.6,0.370438471994471,0.785326473674041,0.485080256711702,0.518662302121787,0.500570281129317,0.522619597032488,0.529192701633077
0.8,0.75287785438378,0.951674733087021,0.403397997368332,0.433773553080282,0.418393904470608,0.420283609792914,0.40846059565657
0,0,1.00826562750622,0.470794948797615,0.475612930252276,0.473131663413095,0.476886977784306,0.494726226536484
0.2,0.272786567158098,0.912263944538701,0.596405535465199,0.613596187444939,0.590753267707391,0.594435936035374,0.55705255481941
0.4,0.141049769947691,0.861821293852865,0.569025878125515,0.550731300754049,0.556967790285626,0.557325964840245,0.587509589001337
0.6,0.572025549106212,1.06462525982808,0.512459945268085,0.554746426898328,0.545715012015834,0.539120718830968,0.558332753516029
0.8,0.670111318031224,0.80353110099175,0.396140092236404,0.440851070765005,0.424429302093594,0.470550259682826,0.482359371780119
0,0,1.10424281619751,0.324332999990406,0.34258108844585,0.322376547109963,0.318413922463719,0.349160819039975
0.2,0,0.911854532591963,0.504830532119164,0.533392308716229,0.514115554529993,0.525492892213777,0.524996329061217
0.4,0.344063712563533,0.92175925711198,0.519107288871572,0.536128377149095,0.538363537695296,0.536372476568592,0.621217356945277
0.6,0.699606576089029,1.35753168723309,0.409157218062848,0.413079164182567,0.418286173052827,0.426493900882125,0.466985940713681
0.8,0.807042178855484,0.953171822798918,0.350189983650342,0.380384687953109,0.38569005067763,0.429298824427874,0.385289905679569
0,0.0173134608075716,1.08298112853519,0.441425386013507,0.464488823817481,0.439022728376554,0.438841739933095,0.412522832046844
0.2,0.13410738817322,0.986019451339304,0.288992583030396,0.30341981310208,0.293068095515603,0.284359206225558,0.306722421825842
0.4,0.39853757914162,0.968837149838122,0.436080669196865,0.477653292351764,0.455448482300181,0.449844962184609,0.451161727179899
0.6,0.390687566149127,0.906533322627687,0.466621626633505,0.484488692166651,0.468620511024831,0.47681433042756,0.395675129077741
0.8,0.750234503203848,0.847237890191274,0.492625935015355,0.505446762721657,0.49366633543582,0.507352417893851,0.508423183241435
0,0,0.940797464868309,0.492908373556304,0.486947975975283,0.489914199491577,0.553074726740864,0.557911463204059
0.2,0.0957860764388457,0.962657152128786,0.591510739121219,0.605711898808027,0.596064444522757,0.601067782171767,0.526514464182248
0.4,0.408327132489162,1.08948330846859,0.429609485616832,0.43948709129347,0.446164175899231,0.485012756743533,0.437086375505064
0.6,0.657605845317483,1.0567124503009,0.616624301921812,0.648853212764526,0.61736528543296,0.615984664431359,0.696501186454474
0.8,0.725736112866138,0.953206218625557,0.471967999132855,0.520351583705556,0.521663681999126,0.523692240907461,0.510430864102494
0,0,1.17026735096666,0.653471548791376,0.655299193499506,0.661203698974246,0.657507274303489,0.65207112113228
0.2,0.141974386433351,0.957826161043921,0.654585555956777,0.685012525994591,0.664963686939494,0.660073744150841,0.596631638679567
0.4,0.258872332467929,0.857560874892523,0.499654604527948,0.503012648863734,0.500612648912651,0.504103784679282,0.466349158766837
0.6,0.69885421930281,1.29236286048427,0.696740136986175,0.779590133320469,0.725263131068731,0.740070707676917,0.717709122618044
0.8,0.627500726244307,0.742891119433333,0.619227876867214,0.650031260450903,0.629222357013094,0.637829032346846,0.682701233447885
0,0.0108096140630152,0.986645889075208,0.451691294644573,0.455227726456726,0.452472183643101,0.45990360556878,0.481340373956948
0.2,0.248714224321985,0.993775365145702,0.39024381919636,0.385905593775806,0.398829500502652,0.406408440716712,0.418119567932682
0.4,0.086724999185057,0.720962193316971,0.532250852474473,0.578119963100256,0.560406176573843,0.554874704955709,0.566576595600774
0.6,0.518512795630434,0.885245661959554,0.571981570152637,0.625290108440942,0.612174720359073,0.620764150172107,0.694921221045455
0.8,0.715499214691956,0.839913627721538,0.470524930838134,0.535203486409612,0.525972888999074,0.510553097206323,0.551067822111669
0,0.000536921539346296,1.11227918111136,0.579894405830919,0.585450077508337,0.580081716089567,0.578040138455786,0.562347009121519
0.2,0.140570601730613,0.941744183991036,0.416836143881838,0.418253826775518,0.420823926386501,0.416499504543739,0.403052982102504
0.4,0.280578947710655,0.896315368597118,0.513401545463129,0.495281848320034,0.516826350112667,0.581126477043851,0.650407678533778
0.6,0.450766050077801,0.981762865371264,0.601196421362754,0.669022304351315,0.633738620081312,0.609115904404286,0.559520225825322
0.8,0.821105004078108,1.05694317653242,0.774319708363781,0.836232180303395,0.83241877423091,0.825771175067719,0.924602157003099
0,0.0470762668835651,1.07067683674039,0.472058759608038,0.453013076083221,0.47437208124972,0.489567537072433,0.456867422622871
0.2,0.178833510090203,1.05448751517019,0.335997999163643,0.340906424333353,0.344725308034405,0.337858506132627,0.36755131113119
0.4,0.359808311356981,0.949545500989453,0.330816934618981,0.349944337049711,0.33400116756866,0.33256699972305,0.371363002830566
0.6,0.674789534323684,1.1525384586576,0.472977855954192,0.466827677656275,0.477942010117459,0.4822143261679,0.575304982649593
0.8,0.874297991551888,1.11060613130335,0.471258963697044,0.491781729356505,0.50995763008626,0.486173347611734,0.568971047234969
0,0.0655896330906338,0.995482785161448,0.621190934075141,0.651429414739212,0.621272763202989,0.616957945498936,0.659432895762784
0.2,0.249159758526884,0.888056128008668,0.606472172218475,0.59063326853442,0.598031598290871,0.599691326712883,0.570848723865907
0.4,0.451899463400776,1.03383778463424,0.513439692439037,0.518585677277329,0.520484064481243,0.526605598304173,0.523332211193333
0.6,0.469303781263033,0.849153497880651,0.69338814089703,0.722392854918591,0.711445052249942,0.70563509973598,0.772256574613501
0.8,0.825590704224426,1.1398661886901,0.66965595333394,0.754949562215707,0.717451383081751,0.654607284822386,0.5674800635746
0,0,1.10034308987447,0.452946221567383,0.431844354536656,0.458849850511939,0.460966735648473,0.441785991519003
0.2,0.233140537637129,0.961425781161817,0.431597291592026,0.426775115863808,0.436973605958044,0.433254496183677,0.443601398593572
0.4,0.429822907208734,1.01922307016438,0.873262366184403,0.86344280583457,0.865779731815639,0.866789359395734,0.837287530881071
0.6,0.622350031905075,1.14465792410051,0.629569149629074,0.662196461099221,0.639986888959198,0.649025474431355,0.649511495579503
0.8,0.736775008016648,0.831651557871565,0.585043339156024,0.589475980244339,0.575989347237682,0.564940527710675,0.577460012293663
0,0.0478704445735818,1.05610364441387,0.609528218056551,0.590521841383763,0.616995645692801,0.621505197357181,0.613110789062996
0.2,0.32339498238732,1.02934355500728,0.770412139855482,0.767901414129484,0.770822075573088,0.781094473416089,0.840224435143018
0.4,0.261515324872191,0.948341355508846,0.51909130609481,0.537260080809154,0.523222123580033,0.527235038741716,0.548302848055871
0.6,0.562990225149702,0.865322664226145,0.603158387503305,0.606401902566925,0.617798114947087,0.646444938887716,0.605797513219839
0.8,0.812524601408789,1.15220979070765,0.544173394082983,0.5706105996751,0.586290311298208,0.575781883865002,0.581105773845453
0,0,1.08761787967796,0.608642545325448,0.616534045427947,0.608849203934123,0.614810847119204,0.63746693499624
0.2,0.145526317061763,0.980951157574758,0.495505600353264,0.49408914500063,0.495515191867681,0.501074775805204,0.527266907844179
0.4,0.394147798354952,0.892230979442714,0.529001906516269,0.561393172319589,0.552474837310303,0.564768991777197,0.599344867212882
0.6,0.358019213058959,0.960704994120193,0.776552258034354,0.797571198302854,0.810429981246326,0.80441403573409,0.832680141932716
0.8,0.827978870639475,1.09167918724637,0.356273512727733,0.400432268569054,0.3898821769421,0.370127305085629,0.3473034229645
0,0,0.846809645991873,0.620014550458748,0.611389830240254,0.616792051267828,0.608247228377464,0.612778000251981
0.2,0.187343935680202,0.962516399344727,0.435762218307934,0.465847609478388,0.456839170029989,0.453145051258565,0.464994176781107
0.4,0.523589443739669,1.11984388429674,0.61295585317728,0.624486175803432,0.614534380481812,0.625303643634092,0.61124536552602
0.6,0.583704580550092,1.04348821108621,0.54045391593024,0.527432009301354,0.526561861593514,0.531319067169184,0.525904106863806
0.8,0.684511453044695,0.836039806234549,0.458920169326776,0.49563339186047,0.471629862355012,0.451115565025342,0.412263061116234
0,0.115856118375585,1.03279489702946,0.577274091252916,0.559876990751525,0.574585568031537,0.598477555859004,0.666058787362081
0.2,0.276717788536328,1.05765339809039,0.374001247054518,0.385942896128339,0.384279685304944,0.386584447590857,0.388475629481629
0.4,0.259948567004433,0.971356896107151,0.639072089911417,0.660720430873895,0.662138909831515,0.66840725198761,0.641080155471095
0.6,0.754149186609633,1.24197412804138,0.233723110538245,0.245771914293678,0.24173133770172,0.237003630076607,0.249336515097077
0.8,0.591554296154714,0.724921048973501,0.589160254401701,0.659208106593243,0.636710010171415,0.642901368642744,0.653069188372225
0,0.0625513082090973,0.844970461867364,0.458156581450657,0.46602740794597,0.459083017509139,0.47320292603275,0.587468747422534
0.2,0.199001966827926,1.04572767466809,0.404885087113158,0.390394495475776,0.402688743610775,0.392773323690684,0.384718160343509
0.4,0.523251592543248,1.05819698957841,0.436972262682855,0.444362944491631,0.444996223259683,0.454756986912469,0.403558864959701
0.6,0.580463874267617,0.953844502759825,0.41158868463747,0.414054000280876,0.41776835748632,0.411634569521758,0.417411393237679
0.8,0.785809629553241,0.89350206969566,0.408636833641655,0.425050050043678,0.42239651425438,0.414105098422428,0.439393024813141
0,0,1.09406126024347,0.493722407209674,0.500182829834001,0.493811597877628,0.499307688828177,0.491150817019633
0.2,0.21062642831935,1.04673339635137,0.345697601737534,0.311326216134763,0.34311234643995,0.34719760844691,0.430609315439448
0.4,0.466454864051487,1.12144964120723,0.509365820746704,0.520032811593923,0.498837547828623,0.499249537549173,0.463326403121193
0.6,0.68777849268739,1.01471950643383,0.327296783668577,0.341503801852883,0.341814121662367,0.353532224694136,0.323201082002902
0.8,0.798635940579094,1.01078808090331,0.499708385398503,0.529435642603766,0.530161340534824,0.538312407760228,0.629736304472481
0,0,1.03208467578073,0.652146856164757,0.649661056078971,0.657856807509055,0.674712234443081,0.762821298013063
0.2,0.336767004476292,1.07004230114215,0.473987524034649,0.476330923667209,0.470126729152974,0.488178006321276,0.471127425928165
0.4,0.435751591039593,1.00771030604796,0.509247806694971,0.512741637471772,0.498977092537312,0.520185179598364,0.523263317955547
0.6,0.536563716329461,1.01208985667608,0.532847706878728,0.541232110063435,0.549780249874085,0.543373001929781,0.551168649214337
0.8,0.75160047884404,0.773494623750391,0.579283014399093,0.628029213834748,0.594238091836363,0.618219204582674,0.561513417107102
0,0,1.03772989952205,0.478977669035069,0.499688410752848,0.476968241902244,0.481760076748683,0.495771510508253
0.2,0.0530296437315791,1.09733473690785,0.42002163941424,0.439172982241071,0.418953381239462,0.424070446431863,0.425683997018312
0.4,0.327706182544928,1.03209159901651,0.537202327776698,0.529310022716044,0.522331866710127,0.523820852601742,0.565844676626908
0.6,0.686293312459311,1.10676734384797,0.668987543837962,0.698327085716454,0.677907978090199,0.665677128185531,0.685458123173645
0.8,0.770562370784794,0.997566336879278,0.525946119790888,0.530170483962098,0.538828105154469,0.528419015072107,0.555998707064474
0,0.022624007998607,0.90047474076884,0.643064542723222,0.641443208623954,0.642031322668149,0.659137588569333,0.6078441317299
0.2,0.0647868765176146,0.932167149386269,0.436421238992359,0.457249956650321,0.438814438995643,0.429251092175846,0.463925110352488
0.4,0.64512658431039,1.2905479210399,0.268385850902847,0.284303303660415,0.284030422523014,0.321971645740007,0.284670364773742
0.6,0.752766616320254,1.09687868332872,0.55582589096416,0.561177490370668,0.568545460903147,0.601772653789424,0.564837087992948
0.8,0.745000537497834,0.886128083724343,0.552739761713009,0.613398064542233,0.580788447368746,0.567788508124594,0.490135101026995
0,0.0963244020457466,0.982645525717204,0.469161526527145,0.463760038801521,0.47272681258203,0.483002705818854,0.458640005458515
0.2,0.180018352404236,1.09516332256291,0.398978626854204,0.421315299636424,0.397128286617321,0.405133406338398,0.423062987821191
0.4,0.295901411493821,1.07284728865105,0.631270482327525,0.651119259544777,0.619992755329291,0.62716821194123,0.568717850098768
0.6,0.525730354419229,0.896997584233377,0.560677876828743,0.59764887689764,0.579902319221823,0.569661665114367,0.579982631689841
0.8,0.805567343606133,1.00707351647872,0.533874767392482,0.543565167467806,0.537217835535524,0.534929221907514,0.522879825116814
0,0.099515625032967,0.887655374961797,0.551477495989552,0.56655668521466,0.553074073787837,0.565665189981195,0.568445930826323
0.2,0.253335742377627,0.909390874032448,0.545256261829078,0.550209169222627,0.53993420749938,0.549998950231038,0.53749081941673
0.4,0.309443108678189,0.893187919073728,0.708971912773268,0.740029996400247,0.722162325490744,0.72097092464201,0.739037337073965
0.6,0.642362031711017,0.911671613798669,0.655926213813699,0.666196606289821,0.664435240037279,0.698163067586069,0.692411254016169
0.8,0.775445392893145,0.810468074207169,0.659235580959811,0.717725526427161,0.679028232082562,0.672839487302663,0.676940631445947
0,0,0.939804629488821,0.903967982637204,0.928826672761475,0.906860140431514,0.923274247369083,0.896990321879906
0.2,0.299939037209657,1.03177428779508,0.495430603929344,0.487418147737926,0.48979645345143,0.491402079867617,0.470021720098845
0.4,0.423008372320994,1.12069445319407,0.402687256076516,0.416694287603513,0.396684636676162,0.404411722902316,0.422260059317783
0.6,0.543077072686865,1.06740597593583,0.522703572436817,0.523073649340782,0.534557907814513,0.552546146599752,0.516059337913393
0.8,0.848991100157174,1.06099942590529,0.631925793514758,0.704629948159031,0.71910864766719,0.722312444340228,0.745024007164859
0,0,0.973752129065577,0.910615962224268,0.922975237294921,0.913708250893449,0.917860949401292,1.12908817080129
0.2,0.197925654697505,0.952030018498346,0.407329123173775,0.405034663025115,0.399101666521633,0.423736982733774,0.445430239287333
0.4,0.485267781214396,1.00986737849527,0.479186387647713,0.510395391977597,0.488060498792785,0.480009754758023,0.507761924574746
0.6,0.55470256219986,1.04092171657083,0.697827173920232,0.709943556645159,0.711130395246809,0.730537026904255,0.732854664359501
0.8,0.803131437653237,0.979090409195298,0.307276974654112,0.33877495498911,0.330754596589549,0.329401673398753,0.342158387766155
0,0,0.970246797782037,0.647794288755713,0.637536624469441,0.645939491676822,0.638021062361894,0.615390006767324
0.2,0.127183271768535,1.00505618270138,0.488812710503525,0.503050976122297,0.486657297688249,0.4835869152883,0.433784428071324
0.4,0.402859468503623,1.04688861567492,0.440730092750181,0.447920639533509,0.443053192194152,0.448189548070881,0.50840607467096
0.6,0.703237208158754,1.081040808198,0.564338073563628,0.601793656924553,0.600846779370483,0.606596222295627,0.631184130194694
0.8,0.846868272133217,1.04229784908643,0.428121089492414,0.47681451607283,0.469959721355421,0.463546309717953,0.48786643487359
0,0.0997557581762193,0.953488648643708,0.509316991804109,0.529347192300545,0.501711850812507,0.505971724745026,0.421514467324414
0.2,0.127510313103815,1.02654412080658,0.617312892011456,0.636046943848673,0.614571125553367,0.633805572230524,0.765140784759473
0.4,0.438357677671959,1.00487109959331,0.508489222168716,0.52438000806514,0.526660591784621,0.52235989723263,0.49395637074225
0.6,0.397636030428801,0.781281746411784,0.40905818789517,0.426536151586544,0.413118797300928,0.414876516069593,0.454394769175287
0.8,0.843089181442952,0.918804957063713,0.775175173926968,0.731699602477835,0.75834346015937,0.751047742969292,0.732338726929721
0,0.0265012999581998,1.00776478551891,0.566470692640399,0.590991744267137,0.571407902236854,0.586237867979251,0.544948785627511
0.2,0.0879905830500329,0.993676578071453,0.478032556604399,0.499181346719923,0.490945302279627,0.487190085804199,0.496456265802053
0.4,0.312942524818755,0.951850549187189,0.730167120865301,0.736257474333797,0.73737429966901,0.738438121480716,0.753896746690626
0.6,0.510330755248371,0.942339722115921,0.480504000245518,0.501014012112723,0.492563216296925,0.494741703294731,0.521538553791967
0.8,0.875988531668481,1.04206390181681,0.526966295918955,0.524995369411809,0.52949702880236,0.570228448800396,0.520566470361067
0,0,0.865629135133582,0.358507442126825,0.351342618443475,0.358575497875747,0.355168415048485,0.381351286988641
0.2,0.157652306159562,0.901299220772532,0.515814076890194,0.521441056736778,0.514382030045066,0.526429741831815,0.494598643424445
0.4,0.486426813880836,0.991629965718728,0.428070891222029,0.424140010349584,0.436789930339327,0.435251716742599,0.44953110587822
0.6,0.637582489157839,1.14147603771756,0.776044985263709,0.865848128553466,0.816468708225955,0.792420925789278,0.799280738382678
0.8,0.782458146891943,0.932291574938975,0.477861674226612,0.542220111098846,0.531279778909898,0.531037220474111,0.531593673851545
0,0,0.98391930350119,0.428832825001484,0.43211064623175,0.431876453833915,0.458304309448966,0.41975333435063
0.2,0.193292154572071,1.02139520661029,0.488710196882813,0.491402265040484,0.48649049291941,0.491073436269751,0.483973655223894
0.4,0.343607744963069,1.00447606464892,0.297866188321102,0.282863502925117,0.2954768356777,0.310411698642764,0.324147543223896
0.6,0.507369913593871,0.842817106987444,0.556873848068935,0.638205540558338,0.596741507843334,0.553452665131985,0.575395505577153
0.8,0.693523361070377,0.8735628650104,0.492470601011937,0.555004267238883,0.547284641327787,0.562358366356538,0.575367940687891
