"GroupLasso","MrRCE","OLS","Ridge","rho","rho_hat","sigma_hat","MRCE"
3.15436348468456,1.84873006994616,4.8405912666976,3.49165451060922,0,0,0.533871053496337,3.45429431844365
3.00357126255449,2.2515240724902,3.79610068553718,3.05741549857919,0,0,0.595614721867055,3.21115223911954
4.16504029335775,2.82919283483574,4.80706916857731,3.83730329567489,0,0,0.551800441200841,4.08387604658162
3.83990818836641,2.63158152554725,4.65426544072154,3.92607287618654,0,0,0.617934849426463,3.68611748125625
2.89547230501384,1.81908278072038,4.09962503180182,3.22455174371622,0,0.0494653658741114,0.567999639920129,3.58537839295254
2.31831875983282,1.62909458755925,1.92272163939662,2.65266573634246,0,0.0919692941675916,0.556660172486766,1.96715603776143
2.64213972925251,2.19490403406058,3.78283627345745,2.87199847849818,0,0,0.614827873229678,3.40210575544807
1.85840490941264,1.49340149261944,2.65097699186882,1.99911176917293,0,0.125709734304419,0.620027881475956,2.56968108497521
2.75613143191675,2.33420366010742,3.27276389487386,3.39404143108937,0,0.00208379080934323,0.541785342267454,2.81158726449624
1.8687578188126,1.60660608314817,2.41563437095534,1.81418900409216,0,0.035494797164882,0.594900752190576,1.8635416247415
2.25060426457847,2.0014753037053,2.51374978539471,2.06951158770398,0,0.0385338258266082,0.577313289443531,2.66879293118103
2.34528214157309,1.82768610151039,2.83231368163251,2.46942804167726,0,0.0938882265121645,0.560928736511863,2.46620112288055
3.38253337924245,2.79498428297534,4.28676743286867,3.61456752136714,0,0,0.611856641143048,3.48643534425976
3.654588139188,2.74246823346747,3.53156131835662,4.23432123641739,0,0,0.591692339355482,3.40788034055215
2.15749196060547,1.77376123768226,3.10123023944348,2.39772373607177,0,0,0.564199025274632,2.47251086895473
4.0089597202387,2.72561016892018,4.60073157641281,3.73817495396887,0,0,0.577734672663247,4.01857843481866
2.9338997065555,2.49952413009055,3.50992413130591,2.76505520768785,0,0.0134944463374946,0.571366718416723,3.2994801365551
2.16046855431692,1.77566403860465,2.37514259817567,1.98159564385761,0,0,0.568632730183538,2.07932605740743
3.10349357495141,2.54104077836578,3.3344974777793,2.93229107923389,0,0,0.552714850261459,3.03944045748215
2.21486472267126,1.74866849188559,3.29416201231637,2.43736799725466,0,0,0.657803223737988,2.80501483781652
2.53761042909287,1.46681613241105,3.96784763109019,2.94003398448768,0,0.080853933538705,0.646879947992917,3.01195090469436
2.91002951834838,2.09345979546924,2.4698809664538,3.37244556823241,0,0.0381946712162399,0.550811613555156,2.67918278921149
2.46992874181611,2.65316130659772,3.15052961185859,3.31734865169886,0,0.161559942347072,0.518488455754173,2.86290357388799
3.6862067506199,2.24775943329847,3.4255214012971,3.02339953064007,0,0,0.506368736932005,2.69505768284061
2.2217723092537,1.34497396367347,2.65121460130852,2.29711804670677,0,0,0.588807964816167,2.22296314817538
2.82281058339429,2.23253168834546,3.11071082962324,3.4830452029504,0,0,0.582614764281356,2.43572286869403
