"GroupLasso","MrRCE","OLS","Ridge","rho","rho_hat","sigma_hat","MRCE"
2.81949924089237,3.35670516536035,3.07961132420768,3.19885951332292,0,0,0.776741822690761,2.49096334955875
3.48825049107019,3.35846595163832,4.02909975727134,3.54110516551462,0.2,0.372173646492083,0.968891098357767,2.23798703453202
3.25821588302841,2.83672620262071,3.64564092003779,3.07198283260018,0.4,0.470275048539273,0.85690220423047,1.818315963309
2.72531646283649,2.44580525729174,2.74271079599812,2.81162795621489,0.6,0.491619093457758,0.852991550085949,3.22121573974035
2.73503274803362,2.44171210587656,4.15212551323744,3.20088950429745,0.8,0.625930356986775,0.836106229464128,4.23077639972577
2.05666638101927,1.8915566384485,2.55632240644449,2.07527378813385,0,0.003690243742415,0.84487619806267,2.83649303441093
2.81342902779086,2.0354831408498,3.29451642193645,2.59975910122649,0.2,0.151769695575767,0.969647100204758,2.58976202028584
3.42066224706425,2.99632272197722,3.6757644848486,3.49005940345679,0.4,0.332066475211135,0.787241733007604,2.31964209679365
2.71320020326671,1.74809954320407,3.55797529144426,2.76778898839326,0.6,0.55022579335691,1.02268952632459,3.76837455053035
3.50672674621642,3.15347464456897,4.73967891713112,4.64962700119711,0.8,0.665444600138692,0.692412300972403,4.41320690866069
2.24607640430794,2.31621439970082,2.32289702370667,2.18144753091209,0,0,1.04609770736839,2.38538425625357
3.30962820496661,3.09417684392584,3.33330892745224,3.03153426160298,0.2,0.109342310938695,0.929713472419465,1.84230105251948
3.67332104929581,2.55489262244811,3.90737938469511,3.31566289932126,0.4,0.268190871431371,0.873338502257421,3.38492308889341
1.97342077717751,1.72140880372554,2.61019546863483,1.98694224040248,0.6,0.471018179534101,0.883975343092343,5.36551058273603
2.58717249206139,1.6522097633005,3.59479250324024,3.05018031078136,0.8,0.70133650602026,0.60722715615635,3.07704542214294
2.96009271599669,2.83745787685487,3.07915142420679,3.10272839543247,0,0.0117778129947889,0.85200910600047,4.83039093322658
2.85662248441084,2.54078541687194,3.94447325398555,3.03263589758649,0.2,0.32758739373457,0.927941076491256,1.95574640907811
3.01257812706173,3.29546762746701,3.63714683392078,3.05091008119669,0.4,0.274730065388547,0.992958257389321,3.30393055323134
2.68270249689375,2.07840666481641,3.28259871173376,2.55209860908253,0.6,0.518976586037519,0.94014004990033,4.52901210278885
2.32622127500758,1.66001388899358,2.2020300001466,2.15776993780656,0.8,0.782327560307897,0.826589440931687,1.68298699407358
1.96196644106226,1.74584702824906,2.50362285232689,1.96121321472517,0,0,0.882205039168412,4.38165016816887
3.70405619012285,3.1701476189238,4.0433961086519,3.42167222300367,0.2,0,0.863909266732563,3.436375959375
3.60192619064743,3.13396649468094,4.42372771571993,3.78636040378112,0.4,0.572829762714417,0.936016285201583,2.82581195609773
2.43201628908389,2.4479431252934,3.30587835862224,2.44528788626203,0.6,0.535108704389559,0.888348476409827,2.34909950996411
2.70749730827528,2.07571510422766,3.66489327354122,3.0540399572088,0.8,0.817465533763828,0.865867497554605,3.95371490710082
2.46166903898053,2.34642124725425,2.88705836574524,2.56199646350793,0,0.0698676603760608,0.956214664043302,3.16639406216471
2.95911707927461,3.25809288607428,3.14654215078017,3.08704284123556,0.2,0.32906360712859,0.961964340629925,2.94869922864315
2.8396332764379,1.94196195102313,2.74042005058548,2.71712397635135,0.4,0.487312667925739,1.00660650054541,3.08857414521726
3.31529135553699,2.99833076017344,5.57655451669577,4.2928764764818,0.6,0.557212559895251,0.911537670335837,3.88416754307752
3.02377865430445,1.71322318570885,2.8061767367636,2.9214191777881,0.8,0.793507577871848,0.899810510228011,3.13380780747644
2.56355639562679,2.71349437095663,3.0082405730161,2.76531848682647,0,0.0801864312180566,0.835201671926646,3.2405838234633
3.23343641112784,3.14681556924352,4.64591267225767,3.62020418100982,0.2,0.336055126085349,0.841575286662118,4.43481331434058
2.14491361959476,1.66038913159303,2.43306239757137,1.96873858978983,0.4,0.256990844766683,0.808326344616796,3.16977693216699
3.74416242182888,2.13057016434752,2.39989178010479,2.43906649103056,0.6,0.48896791048135,0.820389987992363,2.60428355678838
1.58787994368328,1.13678668408409,1.64754113646796,1.39464495474437,0.8,0.825352399285841,1.0411957583835,2.89819156656649
2.66853285678442,2.26175948565971,1.97853694329753,2.0383797369753,0,0,0.896707428714791,2.73939512180622
2.01881463411397,1.78743987234521,2.73149446288401,2.32915245967076,0.2,0.00957125427677313,0.801647990519059,3.13878964676436
1.9938913876503,2.04190262058271,2.44096079709445,2.12376878282052,0.4,0.317338525182338,0.971592406061326,2.61871884858756
2.38962775088803,1.8616409862078,2.88680930359277,2.5392349613901,0.6,0.517407482849972,0.754483562957521,3.46595041015372
4.00562599979226,2.54357225471521,2.92121135563341,3.05537643110238,0.8,0.666475566864276,0.75925275408406,2.38623013151748
2.50958581089476,2.00726577440936,3.5355337825483,2.83967926399939,0,0,0.86303021965324,3.46592949476849
2.11314203862876,2.08450679720513,2.9456600142298,2.20929201431427,0.2,0.180925670031258,0.956421238267852,1.88505398912823
3.05203217943597,2.34256890818781,3.20835483801209,2.88589558388279,0.4,0.217911574860248,0.884853766370491,2.90010492743137
2.63883269419043,2.25361971912417,2.44773795423681,2.20741353670657,0.6,0.500738440336731,0.831384929815774,3.48607119020899
2.42419981673805,1.74131945507098,2.89420259071024,2.5643023346944,0.8,0.748843526051167,0.835184738242493,2.88357758173725
2.79274237331378,2.4473807942822,3.07985215481141,2.7671937345155,0,0.0631182303342002,0.830798521453261,3.40285461722697
2.889006431972,2.56220602950073,3.17084875681244,3.03353334459026,0.2,0.124743739850398,0.964995383077731,2.47814508808857
