"GroupLasso","MrRCE","OLS","Ridge","rho","rho_hat","sigma_hat","MRCE"
3.25621883449851,1.397360729524,5.08759600682814,3.63246873319542,0,0,0.536887763411186,3.32518701198307
5.00833650958316,2.2354257564734,2.71991179427014,3.59329393862593,0,0,0.547216133688327,2.52307844816978
3.19759213927124,1.93911674574694,3.00492234762901,2.48986183202008,0,0,0.569340966469283,2.93918652471383
2.84337610671268,1.72843122115897,2.20129632603549,2.05694070682837,0,0.0756090638821652,0.556808920059248,2.29257281401993
2.41693962844291,1.22219717520442,3.32671763453106,2.73156117616404,0,0,0.628972077330536,2.70289850942815
1.93124482164204,1.16810852636459,2.41223509894911,1.95433240890843,0,0.0515717339631936,0.537217336082713,2.53564711877792
2.53553283822239,1.61714065564966,5.18027938602877,2.60843614864737,0,0,0.597076073536687,2.16632625182706
3.13832891819593,2.3290671764051,2.56789350987344,2.49812047003671,0,0,0.559146376448341,2.38390799853595
2.61088701697531,1.78837462711225,3.47067766381259,2.85469630950841,0,0.0551730943687248,0.608025751712198,3.23686290386274
3.17711809508094,2.37638262828378,3.06678218789151,2.68985880551086,0,0.00544661743875609,0.540026838051833,2.70456203543316
3.00427897476771,2.21397462817694,3.54309534420564,3.05088516454655,0,0,0.605454188656545,3.64913040720337
1.73073285255487,1.15966950716237,2.09225080347419,1.69171531667695,0,0,0.617866979617783,1.72201735543659
2.21223887772253,1.44575186907667,2.93765621295635,2.23867510184398,0,0,0.682331557159877,2.5134552489297
3.27640361533833,1.3216184475404,3.61391133347502,3.03398195366815,0,0,0.637014529238277,2.5707485662154
4.14517914151991,2.50957739305482,6.66966188236789,3.91038925304718,0,0,0.536779539111081,4.59279638478912
3.04028888834382,2.66664307630363,2.55903663299523,2.47978409647254,0,0,0.569843616462979,2.79586485849124
3.15197665127941,2.72132299786261,3.55616459220355,3.15426293948899,0,0,0.595749815632715,3.56041678786043
2.65509306508047,1.71476193302245,2.67602429643653,2.39306148024691,0,0,0.574855110336194,2.34865008897291
5.28677702815058,2.37504244257239,6.95641115869713,5.7284667991746,0,0,0.562635212844735,5.00539759447843
2.25719317783211,1.49102666340608,2.49401959597972,2.17787652916963,0,0,0.607350432336036,1.99347722698634
2.60363622507473,2.00739110778182,2.61165334683051,2.74338471579618,0,0,0.561764676388478,2.70910029868543
3.75297033092878,2.46140553236952,4.74642753564652,3.99265735783177,0,0,0.641186012847715,3.76371450772399
2.47677451573355,1.221107468084,3.59878021721025,2.65250608509445,0,0.0850434367352035,0.569705755234704,1.83732742823895
2.38436305332861,1.67844208807724,2.82231829742048,2.24985003171974,0,0,0.590745807722074,2.35664461287428
2.40461843673858,1.64545337382115,3.08130302592578,2.57854776549785,0,0,0.56496442403292,3.12765627293603
2.59828587611398,1.37048316535236,3.67326856825558,2.69467407966195,0,0.0256797738522959,0.597625493887074,2.97782547673737
3.64586294750903,2.42419871052819,4.82242527948532,4.06080445735917,0,0,0.563852755538873,5.08217750417217
1.83402939509946,1.67105831133456,1.75174650906982,1.54134265824322,0,0.0144866167585972,0.603257896809459,1.72859194601987
4.17315746807959,2.38081113731737,5.72659153509862,4.66880084385391,0,0.00387445324470317,0.590938312783699,4.0263082395643
