"rho","rho_hat","sigma_hat","MrRCE","OLS","Ridge","GroupLasso","MRCE"
0,0.0578097725607273,0.945470795606425,1.05801090056934,1.13430090890342,1.08511301851544,1.13099592533506,1.11858660003728
0.2,0.150689861938328,1.05648637789137,1.23078002562702,1.26223690299064,1.29761350020358,1.28767103795121,1.19967016881945
0.4,0.33095637709732,0.828183053310355,1.0820974641217,1.16283418351371,1.0743351485105,1.08843470873279,1.11420661525872
0.6,0.570492815030996,1.00181501813862,1.08637450306149,1.23966361262596,1.19567545705111,1.33603291639698,1.15532167258871
0.8,0.760773678687931,0.96089533928571,1.01712330125296,1.24992198728181,1.13380596819467,1.0905507300709,1.22650293707655
0,0,1.15236746257887,1.11530310839363,1.63807999498731,1.41728405694491,1.42317118066755,1.21836768438048
0.2,0.441642972107682,1.02814014998841,0.850110938695725,0.841269039382484,0.826075869357219,0.83159255832372,0.872749742380512
0.4,0.347039914951298,0.84196273456784,1.0254489698924,1.07658384810327,1.06525481943979,1.13838447800046,1.04859954294884
0.6,0.716838071295974,1.11106639637794,0.829590399236574,1.09740154170702,1.04678303667219,1.03516869765459,1.04308818900068
0.8,0.855371122010627,1.0582993797408,1.21024616781768,1.63548761119596,1.51492559801345,1.53247257885237,1.55732405257641
0,0,1.03956834238631,1.09918550022366,1.10487143653977,1.08351225983558,1.12628969468452,0.946658559549804
0.2,0.146020655780059,0.952435133743591,0.743757844387221,0.822528931510042,0.811749288626739,0.801762079548116,0.705182820558955
0.4,0.249979552600386,0.862099065896179,1.44376847928048,1.34943462219217,1.37991433952226,1.40601508437139,1.41066197282473
0.6,0.82166316222579,1.26778354490252,1.02992071218641,1.48013864734546,1.45267850289184,1.23780430222222,1.21500022019186
0.8,0.699952649716582,0.836369810567108,0.741396573330065,1.00983690237607,0.955995511450337,0.943446080513105,0.913787648842559
0,0.0367072974503908,0.959085396857973,0.909276035119322,0.838339527190344,0.90239182317934,1.00010311338503,0.900350516314001
0.2,0.296949072982551,0.925593634840416,0.907714775943939,0.821041899805552,0.851062796575534,0.957636306818692,0.907784567466185
0.4,0.33133635830135,0.832449326891828,1.27985313652448,1.22170275603577,1.19316855215742,1.4917706008291,1.31015905799915
0.6,0.65401334378221,1.09621854663687,1.10838154566842,1.23761368423513,1.16958315713698,1.18712007605056,2.00903628177406
0.8,0.755236326512732,0.936926828923769,1.29346565716934,1.33365747657356,1.33015610745542,1.31191270128987,1.23706830776263
0,0.0130140507765562,0.880871286111333,0.854083612133811,1.02270553148909,0.958217883967113,0.936886465957922,0.967091408188791
0.2,0.0539034968392525,0.834027418420568,1.36453379788271,1.16529977452306,1.22356908957778,1.27351277279226,1.21060503866094
0.4,0.433568110114162,0.959105183214975,1.20196970148819,1.34058699763867,1.29527029656746,1.2980689567127,1.10095767971764
0.6,0.500209776847865,0.905235136654313,0.838472897043559,0.908646133972068,0.81473458356969,0.811988407918232,0.937524897683424
0.8,0.829646904806721,1.00979771463847,0.82811590804207,0.907890696559647,0.900784819005496,1.09999273201572,1.01880895897012
0,0.0032199379571868,0.940544555577778,1.03356193441677,1.00701020156604,0.944316709089584,0.994717633147414,0.969696017344661
0.2,0.178639475551141,1.10568978859056,1.12178945530248,1.16237296225091,1.18228585031727,1.2494918646995,1.26869929067676
0.4,0.501296123268899,0.927882615558998,1.60192997763892,1.52516083654731,1.5503590051103,1.61435377058164,1.39779860111207
0.6,0.475579922153377,0.913915566522135,1.00382644367889,1.03857722116266,0.944705432805391,0.962902802855575,1.00565206048568
0.8,0.855051850920616,1.06280322455317,1.05680832246987,1.1170299762642,1.09407547918123,1.16388192911551,1.29447136299539
0,0,1.12713126247029,1.19117374194269,1.30135395346775,1.20773264348527,1.22859927784299,1.23543481178189
0.2,0.226893854544623,1.09210970725368,1.2636773680636,1.35792533446391,1.33665667852525,1.47390475598081,1.30413867816953
0.4,0.319543036023652,1.05401860003535,0.812526071749697,1.07605322127771,0.944633137763929,0.938966817116672,1.01893406950897
0.6,0.362490896041248,0.835404305133755,0.827930855780043,1.01515695271261,0.963013200477483,0.985213911994979,0.989349298996178
0.8,0.858682823469167,0.969591947106991,1.4231027316157,1.65355723673896,1.73135979622034,1.69934755456183,1.8887071578625
0,0.0470423790422456,0.900430113409126,1.93974711483889,1.89789920197459,1.88680572603337,2.07434588622086,1.87320796836998
0.2,0.0832871725557932,0.909496370880056,0.899267466589528,0.864028773802754,0.851063874013104,1.01446542042071,0.852846543687994
0.4,0.481973002502761,1.08223907259396,0.909941486117382,0.961975035420944,0.955209203683666,0.916030446710456,1.0054646477644
0.6,0.597713303011462,1.04705113737552,1.00884338936576,1.17984266271326,1.16699609315259,1.20227253550181,1.08087446884287
0.8,0.868882319872497,1.00796957963792,0.878225147901988,0.860468950885618,0.862960757031115,0.886842770902478,0.872091051871171
0,0,1.02561608912058,0.991049135832916,1.20579189588672,1.07847576567789,1.10397681167158,1.09439098798304
0.2,0.170973401811305,1.04011858323831,1.77762268040114,1.90211735348929,1.79129460756065,1.84853499545301,1.77311507140312
0.4,0.574226339932499,1.15944008872526,1.04021876867606,1.02626902947182,1.0267446484364,1.01470207505474,1.0502688194515
0.6,0.605748232598074,0.952198648478322,1.39695773121171,1.43552229212068,1.38324558477541,1.39885824824976,1.46893420166167
0.8,0.795079086480967,0.967584402555125,1.08044559081489,1.3614067443307,1.27568816992753,1.22001240415277,1.19153472501056
0,0,1.03991771017823,1.00763751888307,1.31935675426414,1.17220327616725,1.1436671071557,1.02462274799345
0.2,0.376847626497957,1.1280753931218,0.962402514552877,1.0274358685341,0.955154967142782,0.99163521759734,0.987425615280768
0.4,0.473272220557896,0.988632454670969,1.18467553134624,1.24778793176494,1.2728944506764,1.36064357088131,1.34517939020299
0.6,0.586907530487437,1.08829523084408,0.772793581992215,0.855658996990084,0.838635079357467,0.854662892413374,0.898236961010802
0.8,0.618651352750875,0.817291974523728,1.27741935497219,1.84795636940991,1.79038938123972,1.8117342310152,1.91837612627562
0,0,0.985563971455802,1.52253237641385,1.60442550185837,1.55738165044358,1.58842438245375,1.58268132527222
0.2,0.261307183052357,1.07086493374541,0.856975921503171,0.863107452412237,0.833965196320012,0.845722236855684,0.863987451544758
0.4,0.433162277355297,1.08217542119682,0.74523494865101,0.685604869150607,0.765020641346112,0.859768954616092,0.92498578922647
0.6,0.644070019640844,1.08106544994534,1.08742625037411,1.18355268981634,1.0619501669789,1.12953972996827,0.929162016018052
0.8,0.755437271689948,0.880118206443558,1.4485085405604,1.63189538896582,1.60423798905188,1.61214827451674,1.84147227850195
0,0.127856443993906,1.09721595359543,0.937546057153288,0.993973853248148,0.990014086942925,0.989466044829228,0.98945406928207
0.2,0.276247349225616,1.17545694432789,1.28102215088968,1.26230779260115,1.29976817007163,1.26930182539282,1.32694687464002
0.4,0.298854506742707,0.913503932051387,1.62056127355087,1.78510318248141,1.79461766757922,1.77067138425399,1.80830570999475
0.6,0.63138407773191,1.06244718407408,1.00107592095288,1.07122686019584,1.0997818894959,1.08138066098423,1.06818328052064
0.8,0.807429949838413,0.962693157090951,0.982383959609866,1.52619300748823,1.43146784134135,1.37320247904536,1.44595660806224
0,0,0.953800976928746,1.04866645057654,1.17010813501505,1.14980594607487,1.17200337561768,1.10589136934658
0.2,0.27232491517003,1.0034265231165,0.856494582073104,0.886878394655391,0.915907236603923,0.97197430378162,0.894165611615433
0.4,0.155659280102731,0.858047048141837,1.30988697673303,1.40060547611713,1.36265011963036,1.4205732057586,1.31943473733168
0.6,0.615780953735554,1.04085776288794,1.0144085292568,1.08477529345045,1.04507314415353,1.01436678929348,1.08464760132202
0.8,0.849274696109254,1.16980450749703,0.825038438592677,1.15068177046431,1.13701384739896,1.11305687002626,1.06523543185339
0,0.0213799794247534,0.979762990950997,1.01725990597284,0.927356765827925,0.913909761200116,0.906604901697102,1.0153505170339
