"GroupLasso","MrRCE","OLS","Ridge","rho","rho_hat","sigma_hat","MRCE"
3.26920522760783,3.26541204077275,3.33192802400309,3.64469174217728,0,0,1.00300516616416,2.68607514034577
3.84439055982332,2.73214156853592,4.24355456913665,3.67761344687866,0.2,0.14541423841289,0.91919248541937,4.10498945643092
2.60698863056177,1.86707339857931,2.75473083030693,2.29135880687355,0.4,0.16545143662939,0.809690916589096,2.00917374469286
2.85439801422629,2.09517161892301,2.34214465342972,2.55554183549551,0.6,0.557938761500596,1.00095917067619,2.9891188919095
2.3634148602086,1.6163394933285,2.33044789420813,2.30842347949549,0.8,0.803005534106898,0.971593141091699,2.03901127046014
4.92555037803015,1.68739752755033,2.6144430594421,2.23385687920978,0,0.0070707182976217,0.985526179276162,2.16133212958655
2.69387428062446,2.4694481522238,2.48538676399086,2.57857133773371,0.2,0.266328839631566,0.952499104659453,2.68771078044981
5.20151755108802,3.07950599955245,4.05584184110617,4.15002780799451,0.4,0.52850903466853,1.15708438617527,4.05958465419302
2.26643279874772,1.23977768334324,2.21022285246139,1.98337556708896,0.6,0.625583583894073,0.945423279878444,2.1560431823234
2.35021289188293,1.06040664918542,2.12811289094357,1.72868747452037,0.8,0.820291542664692,0.93554372949083,1.49493933885125
2.64272810551235,2.78694762701233,3.05934942580178,2.71304658206017,0,0,1.03968663651291,3.35735276836033
2.39867663392301,2.4560304240301,2.07994570052228,1.81261746066596,0.2,0.235755611423359,0.945908708995994,1.39608427709851
3.11209545995295,1.86223308405652,2.67707135209783,2.89539049190101,0.4,0.378496388340392,1.01750206363587,2.70305520152267
3.18047027746593,2.42014876598099,3.32814855450617,3.08139962472232,0.6,0.507888059386492,0.907911910515665,3.17390427582399
2.15830696975356,1.36186808393258,2.34598415707845,2.49867737446214,0.8,0.726298695180263,1.03990731820044,2.1297457335747
2.39352917584125,2.0168258696515,2.4355947250141,2.34230037211249,0,0.0613535446522959,1.02252406977125,2.01629868792422
2.48240478236223,1.63566366949021,2.77987430117655,2.41905963563443,0.2,0.259138496269882,0.941074161177655,2.11491802287338
4.68239308668563,3.2261118988839,3.75958455791663,3.89434632098256,0.4,0.361915275618805,1.01681562459261,3.7701549597338
4.72520698798526,2.62796543558879,5.0326092595861,4.66822911614142,0.6,0.509781119077138,0.946486658530004,3.61547445533888
3.92519118760486,1.93546336269966,3.89195022254792,4.12524349403008,0.8,0.732454969605488,0.887850340530158,3.52525880981115
3.40953924124458,2.6892632647699,3.53373596561309,3.19006125865676,0,0,0.972500009337395,2.94172574920391
3.46176598889397,2.29159330931846,3.51783393693055,3.25548245134178,0.2,0.461710421150968,1.01423686187717,3.01141178453286
2.08162159336669,1.3383079713434,2.14886730448143,1.83053880366661,0.4,0.436492512052093,0.973611786785344,2.88540386496902
2.33966978249301,1.82826377489486,1.70176129542196,1.62250982215727,0.6,0.504424328948234,0.924917451495227,1.49563033224798
2.85927281794529,1.35707102251734,3.08353248154461,3.22653042583801,0.8,0.825811833366123,1.11198325707263,3.3694706529012
1.95379129576407,2.23052210725233,2.02089995944004,2.00015811943684,0,0.138454187006959,0.960772681877543,1.94577761220014
2.52041187696791,2.398579695908,2.60750160368537,2.45136985342115,0.2,0.335789117944743,1.02850634694586,2.29906928362677
6.54075829032786,4.14503112844661,7.60514553606288,6.23777877666591,0.4,0.396450882285935,0.955658558300735,6.54921192030362
2.99049962201778,2.08320476328588,2.93238353735054,2.85753529096584,0.6,0.341439833079979,0.806894350974818,2.89934142205887
3.04412294716517,1.33117895690071,4.09069622462549,3.2807602299901,0.8,0.852346895922606,1.00377731652448,3.12902714324642
2.23167345511978,1.73287345449459,2.45559258269509,2.23802431620726,0,0,1.08087194959066,1.98121527681753
1.44897281080823,1.19514669454224,1.53888824076724,1.50071860120833,0.2,0.234430135666949,0.996500615364343,1.78395523688205
2.29722223822947,1.72366749613122,2.45031413040486,2.31886821966721,0.4,0.327883825434657,0.922022427059508,2.19374451140815
3.20313805587328,2.28379827010172,3.84844091735564,3.2135879955079,0.6,0.560371157442711,0.953691389884109,3.02208157778269
2.88526035662781,1.76932888755929,3.35030225815679,2.54693067705239,0.8,0.812160357586638,1.00224547075367,3.0988898898939
4.40063880872431,3.35139026480203,4.81840042759467,4.29028334337552,0,0.111271956895475,0.952978327011924,4.20789976607504
3.03067760106534,2.09607343929726,2.6216429927012,2.698329768599,0.2,0.176302817881593,1.0030343080636,2.44953208537621
