"GroupLasso","MrRCE","OLS","Ridge","rho","rho_hat","sigma_hat","MRCE"
2.93846984577707,2.89693750541023,3.43276131686544,3.29921016545103,0,0,0.811772481592372,2.42948122673901
1.60075930494943,1.46763618614907,1.57834290075506,1.7351022076058,0.2,0.269810050333922,0.956941104833915,2.17880987240791
2.81712091477799,2.34350834990091,2.51114485937019,2.61245847666766,0.4,0.629716761458007,0.848707035160919,1.80062023421701
2.47820210317669,1.86123368790391,2.52060256256082,2.32943956648069,0.6,0.567801163766655,0.858697483035107,3.3846850343061
1.82139153757501,1.30670543173493,2.88771072192442,2.22374469382847,0.8,0.688396484048738,0.701887758595325,1.37134822051527
1.81304623514003,1.86303146651894,1.80388821137819,1.62687915891118,0,0,0.742515945954101,1.96135950385832
2.622746691117,1.93171682805502,3.2189602612957,2.72132247240454,0.2,0.239307667859358,0.868127847891994,2.50614480048675
2.62947886033718,1.49753308046001,3.20714708205194,2.47457946113524,0.4,0.308844958640188,0.905664417260856,3.11101607127262
2.04973129219324,1.35562172380016,1.17555759127225,1.21609543681667,0.6,0.459809501450771,0.782506674944742,2.59995684217607
2.40818588438702,1.61615922202287,2.96441532886066,2.67123748257529,0.8,0.759511132567084,0.913818443605735,3.8926245344867
4.38766327114667,2.45062986225313,5.80632645565768,4.71624841725767,0,0,0.931616221101494,2.39605512735539
3.10484848065918,1.245219126325,3.68230417540518,3.04212474458414,0.2,0.325283826679609,0.913917983684958,2.72812177353359
3.0416228660409,2.13895291494615,2.12019944850668,2.19556642725272,0.4,0.425034745796574,0.90409523003358,6.59135311818241
3.01171045644659,1.23967819080339,3.79306195417578,3.12103976614149,0.6,0.442536200488239,0.797714189920697,3.19026304151045
2.05376681361326,1.15545103109352,2.07410566648187,2.02610999118803,0.8,0.777856623001014,0.975397884390044,2.72066530915119
2.44717751268344,2.24591775300718,2.9099104519343,2.58300428316681,0,0,0.881537059179091,2.39283636388929
3.10783628109514,2.2524382676066,3.570563356408,3.43076024458584,0.2,0.384213178266928,1.04427860530489,1.75153362623632
2.00022830579294,1.71984710045584,2.48862306294416,2.04291559489489,0.4,0.390165178192015,0.928160628152894,3.41256725989144
2.14953206157236,2.31313873742676,2.44001650674347,2.10444895776587,0.6,0.491855358965516,0.874410981893843,4.98850460462971
2.99432778155481,1.15692309941347,2.44425214363974,2.72908880386589,0.8,0.679152214469904,0.72918560029005,1.95158692359746
2.2750497933385,2.38243608706723,1.89948969906789,2.08890122935682,0,0.208414144592614,0.888136775070078,1.43516271451023
2.30943383642751,1.67795629554309,3.32979315628092,2.87929423422091,0.2,0.174555749095674,0.834953242193261,1.70826126294491
1.496646683742,1.16481516151536,2.15244832996906,1.71134547085073,0.4,0.313643569665496,0.878827465498059,4.17564888001541
3.38127204915021,1.54912332813259,4.38669936700762,3.63440629178682,0.6,0.381589973511927,0.820015144655188,2.59890232682414
3.00312693655588,1.57515053079981,3.10871977033043,2.68260630068167,0.8,0.778068846868664,0.888505941887222,2.65366302500794
2.66766520105841,1.9153995983481,4.12118280334667,3.10432089011468,0,0,0.811352298756585,1.75958680446263
2.32339331425924,1.7885968084247,2.30567246825314,2.14274898444,0.2,0.0536957382568858,0.963310833610042,3.12665337536631
2.03552823646057,1.37884035082712,1.4632067739252,1.37258789872693,0.4,0.24975860678225,0.861782641463169,3.31883664889705
2.5594545564639,1.11291691693285,3.41367450168393,2.9124738139897,0.6,0.512788687298384,0.902914645054855,4.68355870191029
2.30944685730631,1.49181157981728,2.54167184552687,2.30214757082596,0.8,0.731649084585073,1.02353693003857,1.2681174061725
1.81626429974039,1.9736025275378,1.50905119595141,1.59761001552827,0,0,0.807257310409844,1.97815046193002
3.91844535737401,2.58055922332105,3.28141316733052,3.2904273951356,0.2,0.150112487882192,0.946742244405268,4.85745077464622
3.61108460099232,1.37913806344105,1.92622693468837,2.03707637692251,0.4,0.425781950158409,0.911660777875808,3.00637136251791
2.24241871755424,1.1647486086689,3.76042153575207,2.70330250523571,0.6,0.532701533262178,0.827345501096922,2.3438278854682
3.12925394805764,1.72404134463225,3.23156150467178,2.80618507072222,0.8,0.735697094014159,0.826464986345947,2.08894896474735
2.93383215894857,1.6176278581552,2.5713906752348,2.52818146918638,0,0,0.83882468601725,5.12908545022646
2.77810776818065,2.38909828744623,2.49475068039385,2.54041887191524,0.2,0.268180835893425,0.823457090237867,1.83582638017241
2.15257946529557,1.47495660958317,2.02816210753902,1.85019625564507,0.4,0.170916379547783,0.839957784926411,4.44329949598477
3.02188422572212,1.91225214922613,3.13036033754994,3.08658629456009,0.6,0.568903942598732,0.931385661906611,2.52208156301124
3.74259141084241,2.91112092374552,4.21030687049591,3.96455329819292,0.8,0.766070446684057,1.0700612865182,2.82248150617336
3.98136821498787,3.07988969127455,4.33525256805577,3.95730443760614,0,0,1.02243084425757,3.22352558969307
2.54919243101568,1.60853674561033,3.0821127061323,2.47684282490461,0.2,0,0.874173047577453,3.23579756619493
2.77733827044054,1.95732285950218,3.47067374531719,2.68777400329866,0.4,0.25082269142799,0.863575663858953,4.51273681939386
4.4784022005486,2.60867183467111,4.30925679510103,4.420226103844,0.6,0.555410446873943,0.876057661913079,2.428308860972
