"GroupLasso","MrRCE","OLS","Ridge","rho","rho_hat","sigma_hat","MRCE"
2.14519545665341,1.06490766577774,5.17295607138984,3.66170693171287,0,0,0.468086786823694,2.71134209667176
3.36904114551483,1.76806147079938,4.85408094637466,3.90030960502884,0,0,0.504534179040629,4.66073447629992
2.48903796349215,1.07574257096471,1.63294900125898,2.55495901444429,0,0,0.517058476852358,1.76744433152277
4.08772479219381,1.45817394578143,4.08718095268203,3.21079781701434,0,0,0.618639472022574,2.98123927368966
1.36508273343543,1.47336067684357,2.94384594626318,1.47404033577178,0,0,0.526648491260342,1.27512222237815
2.69578993190874,1.61266245834457,4.35983974392608,3.05504953955573,0,0,0.578993047311981,2.21450766277823
3.14868370304828,0.880694150009346,2.57544924632072,2.3037668969193,0,0,0.49059709634816,1.90313382833736
3.45674623185929,2.12466765185756,6.6826198229132,3.75174618438033,0,0.0136385034957971,0.447931412545168,5.27137194229492
1.58865206743384,1.35613982321075,2.56501348970311,2.07913497314201,0,0.0675395595152908,0.453534125288905,1.78792836143718
3.75072852732579,1.60329468121875,8.02401885125687,5.48734857363098,0,0.0867446981863468,0.497328656460391,4.9534154811258
1.95438225931082,1.20359088223105,2.69211883378806,2.13254541339615,0,0,0.637060425795111,2.11241258884716
3.58548855558045,1.76947144797013,5.0802412303175,3.75214174977183,0,0,0.558319405705453,3.57387748631313
2.81038267799181,1.29271533412439,4.12826085093411,3.08283684064848,0,0,0.55742691549113,3.78149920985033
2.84161155885138,1.9861038423874,3.30786342570347,3.12760782915486,0,0.0258151645245559,0.527219484863233,2.86595029195172
2.58042860871491,1.4940221247893,2.95865073432114,2.68009542454572,0,0,0.540457530279061,2.022742506387
2.42991338628496,1.62272368129124,3.4444834145919,2.4213703040619,0,0,0.483259857542234,2.67992458667578
2.57579275851954,1.62991235314347,5.52744142370317,2.61948538615319,0,0,0.521532191613763,3.47806160884342
1.37903899604404,1.30727436881792,1.15690740962378,1.18193511213943,0,0,0.541604759107895,1.32121945419621
1.95758300482835,1.24355626633726,2.43670687593445,1.84360908428183,0,0,0.493812450977817,1.89318844884631
1.90041989037974,1.37416785914498,4.23101784353053,2.2956794066736,0,0.0714642836791761,0.460227779755554,2.4624783292879
2.46120100589054,1.35068327522306,2.64766810948589,2.48075592812696,0,0.103428786135384,0.518941098208989,2.34090994499408
2.12362395786749,1.8107370922724,2.01193818006689,2.70782575075942,0,0,0.516133220292748,1.8438319097458
3.20899406804247,2.18774210417288,4.43175006636416,3.31331679747432,0,0,0.44294719937645,3.64584571582665
1.56891792427702,1.02655923591603,2.48261105804163,2.10106850334679,0,0.247942552569196,0.517616368910732,1.53588346365934
2.89346521533038,1.53485431223811,4.36866718235219,3.44758137681744,0,0.0505156025614443,0.523101231764121,3.45178823001871
1.46064165312022,0.992091923780859,1.84715338078063,1.64628711886065,0,0,0.475992248280716,1.37544212758138
1.78287528450431,0.892408431025052,2.16329920425453,1.76521235548058,0,0,0.529276912525552,1.49641360058237
2.87855958118447,1.21640970509254,4.51545948597541,3.43438607261728,0,0,0.507863824844204,3.37352470766347
3.06604511526469,1.74550096375294,5.78414624736684,4.10321147054551,0,0.010370042403107,0.490219729408238,3.74189937964089
3.97747124424516,2.19525935551833,5.19787213484286,3.80669348853618,0,0.00487035831580504,0.505973353131595,4.19210574437877
1.96917266489479,1.09291409890146,2.74614928306225,2.38216689631168,0,0.122764160842859,0.466276123313904,2.10456440898396
1.64594050857545,1.29842695086891,2.00347502810101,2.13809638877541,0,0,0.4207514006514,1.67807333034748
1.65333910297271,1.31884997705253,1.76952665020077,2.30517510616989,0,0,0.533297218681444,1.35675026370172
1.59087482185752,0.800844107114239,2.98610903336746,2.11753231563579,0,0,0.489258197145298,2.06546651513808
