"rho","rho_hat","sigma_hat","MrRCE","OLS","Ridge","GroupLasso","MRCE"
0.4,0.43910010130559,0.930061677043555,0.78901420491928,0.899710112124022,0.852831173502198,0.854265766771488,0.815273465159018
0.6,0.68918493541433,1.16688522765083,0.770911641031116,0.777541843137006,0.795020252398056,0.785796549288213,0.817847705015192
0.8,0.768958199292819,0.857675534340017,0.730442010228885,0.765936578246063,0.770184676487529,0.783671765596106,0.689988237184248
0,0.0361934291759318,1.1170771980853,0.553518680795061,0.565987750696058,0.556722551369751,0.552399182779455,0.561071811503897
0.2,0.18685149747496,0.945754925067899,0.729910660666612,0.752268169665009,0.737369786508144,0.740578041769362,0.682035077117982
0.4,0.372766486239434,0.954163513870339,0.712940725477804,0.707632267347522,0.717968572962033,0.827788886408259,0.83392723418553
0.6,0.557266346300102,1.03516972954733,0.871795291506158,0.924263583098594,0.843929513093161,0.855214762440091,0.789492089809757
0.8,0.840509957367608,1.1672634026552,0.507933709441212,0.492747683240673,0.501050163542553,0.593249188136605,0.540735556799012
0,0,1.05547927512053,0.814149144634652,0.801502805398026,0.822173900073205,0.845648006363361,0.756718892863198
0.2,0.373721528776087,1.12847330749381,0.913753676220787,0.891585243469237,0.89444228553956,0.90109658189119,0.921027453981275
0.4,0.377964129857882,0.87514081920178,0.468954529483172,0.436774281831562,0.474313658548866,0.455140295627181,0.524607592552814
0.6,0.628094233806642,1.01332006327853,1.23330159308553,1.28476238880172,1.27955920656711,1.28013990948383,1.18507635543548
0.8,0.762868143078914,0.859987383275463,0.683769924530344,0.71864378002189,0.706115216351825,0.71453452281498,0.732848726577385
0,0,1.02803720408604,0.674866838409419,0.808481989214516,0.743816534715127,0.747731744253287,0.713616789317305
0.2,0.195642928826107,1.16430516823135,1.05619849291862,1.04261423576461,1.05823350812246,1.06526477549024,1.22200898055083
0.4,0.554236040520118,1.08032113499534,0.899390595761517,0.902443600663981,0.872558025086736,0.874885507490781,0.893695072951467
0.6,0.344096782303336,0.841038059713936,0.592366078056263,0.625807221203627,0.607882976180782,0.66119268786656,0.634145132887349
0.8,0.783548767047815,0.938797962134858,0.612960783406067,0.644552554020298,0.614456833009273,0.578726462586125,0.558278458403405
0,0.0667179170381714,1.01487115182119,0.618975715869526,0.590067429342986,0.616810219517012,0.637890130104868,0.642324161095096
0.2,0.293866956902885,0.853256312670433,0.931114039551396,0.945885843658629,0.935475340119426,0.961828552522329,0.841309102129684
0.4,0.319711054491856,0.97503412642438,0.383857036774328,0.408600525922379,0.395813408116343,0.424811504768184,0.412213364743963
0.6,0.69989961813431,0.991303985599076,0.755821669585317,0.881178199609841,0.853861370968203,0.859818187898087,0.872851964972375
0.8,0.799987248696642,1.07349996134171,0.552714311813776,0.682754125602349,0.675789005305653,0.673867711176589,0.695324917214285
0,0,1.01502216042438,0.887623888669502,0.909326439600643,0.895872660693278,0.901345376777091,0.945083794724625
0.2,0.240945101861984,1.00490196356743,0.611160431798679,0.619985924195121,0.597975171795139,0.618775911551948,0.671955089168911
0.4,0.501333082783616,1.04399492879255,0.828692166679813,0.847439648139774,0.911260850844734,0.881684864403603,0.86534092047156
0.6,0.321293976498246,0.75905939690193,0.686333798734714,0.727311706476449,0.71690926179585,0.770400750658638,0.729868841292841
0.8,0.842890921685408,1.11534470175366,0.856528453025155,0.961026035854459,0.919685344681931,0.908525186456735,0.977904757398153
0,0,0.959014388891834,0.584879000634373,0.589884177720059,0.582803410040437,0.581602828903469,0.60695822152636
0.2,0.336255588129663,1.03874618912667,0.538355435516549,0.509315425683868,0.539039963506471,0.551563740340298,0.614037731963847
0.4,0.347135598146018,0.905423790792317,0.905222612735909,0.875233373427671,0.878282448530082,0.90436988604045,0.788351050795755
0.6,0.466884530037104,0.967065886050848,0.604441521184848,0.641577028537384,0.601362966855464,0.634447475786347,0.705162307767887
0.8,0.699164041528037,0.928913126330933,1.01713010201427,1.13825235763235,1.10286180865367,1.10858032248241,1.01116333339881
0,0,0.972882819676887,0.871149153950705,0.875874106083279,0.869823588400924,0.87960105029334,0.928189475815064
0.2,0.175397814607514,1.03941356211535,0.728966462320763,0.788819024185228,0.728567309263801,0.741573288077224,0.795427219423354
0.4,0.456259013405437,0.925453442259153,1.02943569795395,1.0046098026712,1.04465345620564,1.07428384138364,0.978946926781092
0.6,0.560303616780052,1.03822524154728,0.558078475041775,0.580841859454169,0.59103451154148,0.581057705704843,0.511566798526722
0.8,0.780770480424868,1.16094677384777,0.679861572475407,0.768773254546344,0.719171444302784,0.692130206049946,0.719968483706617
0,0.00327204407095158,1.06097357476963,1.16806601741328,1.19252568095011,1.16371521594561,1.13658034690629,1.18836779932716
0.2,0.446021808718924,1.1881521047476,0.994626314722106,0.993727317600592,1.00288187591058,1.03047086697197,0.999735795763025
0.4,0.507119549030438,0.978675013805041,0.74742532351286,0.880332290620097,0.808379179547543,0.854768308473495,0.908541397534576
0.6,0.489187228829569,0.877179541323684,0.626993580098579,0.667741053140523,0.617168822324881,0.619818716239421,0.540698248165633
0.8,0.750486808713337,0.896755405424079,0.633815438169698,0.705830194706713,0.687533410134546,0.669139294080451,0.639337050826796
0,0.10166468156808,0.914936633721982,1.09089595669429,1.15435731783825,1.10299928430975,1.16522101317075,1.07097296815997
0.2,0.353109469850901,0.914035357326084,0.798214975088397,0.844383288324847,0.838898443353576,0.841281261849346,0.745636182638676
0.4,0.517086397969826,1.08106180874086,0.704521549526885,0.759708113257966,0.704017381984341,0.690285856959322,0.647577506863087
0.6,0.640743946782794,1.000920708977,1.09438295910421,1.17704338429871,1.15622915897138,1.13893313342943,1.24558877097139
0.8,0.746722247543639,0.919048519432699,0.654978779337144,0.721895807632211,0.653859447931315,0.673740966718865,0.653062750230973
0,0,1.00727664285987,0.631760930985291,0.644512253936158,0.643655517428402,0.685590509624496,0.631246037642332
0.2,0.224661436714493,1.08080750413691,0.846186513154652,0.840905271744747,0.842969465236826,0.850902232268372,0.859743475339941
0.4,0.458062573648166,0.978057571310717,0.782124917627895,0.84040939880946,0.841474814699869,0.83911926864276,0.858955003125365
0.6,0.567557925000772,0.868576092898904,0.722314295542955,0.725468291381315,0.717817755950016,0.756959804263606,0.676052868331912
0.8,0.758914936206507,0.888374506915769,0.467613626970436,0.665214387062357,0.618047874693559,0.577753012659861,0.569868220968621
0,0.118309235036793,0.985677743733313,0.493094348167583,0.505652369030111,0.492043720105999,0.49732710472936,0.592782585516384
0.2,0.128898308238259,0.949111802717068,0.612709095345533,0.611494980528024,0.614121563037681,0.666644591644723,0.612035812706378
0.4,0.416476934892945,1.04234042639414,0.603924770733308,0.57415249970109,0.601655503063554,0.648191211642698,0.705143102630676
0.6,0.505659477355312,0.950689927622198,0.675005474562147,0.754710379340603,0.709220137806157,0.733625228337318,0.739914398582717
0.8,0.837754389251361,1.09055125173536,0.779844077104873,0.866067150994802,0.819394020109451,0.818701767552524,0.825339760064828
0,0.0380021254119991,0.977414839652114,0.920669874692868,0.940284215058597,0.918242901174085,0.921088923324128,0.937874196581032
0.2,0.274692424774485,1.03120675881973,0.816309610779714,0.862058959730929,0.820754403608023,0.811428880160015,0.626385489562378
0.4,0.256998699113481,0.871494548032344,0.904762943046684,1.00119855049075,0.939648091056384,0.941029374611004,0.881242689881859
0.6,0.522300770459275,0.883008194362687,0.616702187621123,0.600302117374176,0.619362902845509,0.634758530727892,0.604175126323408
0.8,0.813127038142962,1.09991272325516,0.948414613163957,1.04428190023225,1.00353124609212,1.04754147911909,0.943453644533301
0,0.0310008752541858,0.930166193520717,0.806995598206043,0.829702723972396,0.805866470385718,0.82270475004324,0.877673712126085
0.2,0.152475395143779,0.991647613185539,0.662842090807483,0.677097049703289,0.655287700989407,0.669147518834243,0.67500418752801
0.4,0.36189015242345,0.851121815757582,0.702222446765364,0.664145424214221,0.681695647965767,0.718478976334599,0.775438546271307
0.6,0.613642078957028,1.05481783663615,1.06811460588086,1.15058871237752,1.12540257249238,1.09768342229837,1.13737409408583
0.8,0.723921329006985,0.749039788986826,0.49568607939585,0.514594766938639,0.509724087031057,0.597922098706162,0.482748569262407
0,0,0.963334641785414,0.806927847118243,0.837845650794724,0.821869553342512,0.819192956926189,0.842403750476431
0.2,0.248589901314,1.07675920288927,0.526320822165457,0.525760952079449,0.536761469150128,0.525900372774219,0.631605256413612
0.4,0.368663396994071,0.975458625716306,0.781825426150348,0.790015501637493,0.803900843618984,0.814936556812458,0.713113167924931
0.6,0.282694491523527,0.922492359643279,0.741416435971653,0.804604874575516,0.751098308000293,0.780223810588543,0.803209274537289
0.8,0.782629337290754,0.886356013452617,0.881476991374292,1.01975126110856,0.972884079790373,0.888223236424419,0.945279587512342
0,0,1.03467554496095,0.89127406669009,0.877172889283689,0.887940677635485,0.874862950245581,0.930205585450736
0.2,0.126550885181702,0.991303897572574,0.845873439619491,0.839157642852035,0.842317530979024,0.833346529488223,0.839210867769268
0.4,0.444557169507554,1.08906672398767,0.612751434832746,0.613409035832721,0.611421839452144,0.613281574351952,0.696296550216506
0.6,0.600889474565518,0.976770486387989,0.749426967375354,0.759563381087802,0.763287414699263,0.752896853148576,0.857345214861528
0.8,0.863803432803587,1.11567290501035,0.732813711678073,0.714910895594587,0.731406925430467,0.832006122376502,0.747807139686841
0,0,0.955732959261101,0.501193869356531,0.521265653378463,0.503031255425243,0.515743755041052,0.4571590080068
0.2,0.283504813650176,1.28067879871874,1.09124203996325,1.12105533361863,1.10781155778646,1.09540406088623,1.10084644882144
0.4,0.383199215489325,0.967051221225444,0.899475721632051,1.01099109564917,0.961805912358511,0.938542544085915,0.950232663713961
0.6,0.663480135198866,1.05532320734074,0.662786862851219,0.658683850004142,0.665478637092139,0.646669455392822,0.627398200773551
0.8,0.837918721894816,1.00852084936161,0.66284897929819,0.729307096862422,0.720911948129298,0.765774981753925,0.776008264680643
0,0.0264277929271346,0.938858840520253,0.557803723482847,0.603159683294843,0.559086035639817,0.556669519859503,0.498251355214019
0.2,0.0404617902944632,1.08703351836472,0.539162563457842,0.55892316184043,0.539638527023971,0.536812996809854,0.549171532762988
0.4,0.497109557417902,1.07920670404829,0.63038454291165,0.624861477297451,0.621673027313261,0.619526731850646,0.729958997460874
0.6,0.686062920913919,1.05145806325502,0.430926922095917,0.479283843360722,0.44933602112312,0.443968241163179,0.474113172984034
0.8,0.752563012328634,0.840730361340949,0.464828932085608,0.531885477522551,0.513684603652841,0.560852709341788,0.564919851134558
0,0.00724439751156167,1.07736707873035,0.535120129336641,0.555701931946225,0.536185913662591,0.579270271469606,0.485174385456518
0.2,0.219574488865227,0.949785358899461,0.934286960294501,0.962704086491512,0.929954156773564,0.920237322723734,0.935289795984729
0.4,0.481425694341747,1.02354462261561,0.885453885274239,0.89908091952398,0.877480011487479,0.902801921708563,0.897542765500496
0.6,0.636973964856315,1.16373386023398,0.790449066519627,0.855078670237621,0.819658616011535,0.808098051247691,0.700708955796083
0.8,0.793978135976306,1.1757767718052,0.909436795714445,0.969831521197113,0.949160668482728,0.949166507099377,0.993382929145047
0,0.13860980129422,1.02235013486737,0.633569252794173,0.622799229448582,0.636164805909533,0.629535281189823,0.640961002916685
0.2,0.35377818954929,1.13919245866724,0.645732160717147,0.677013729954983,0.640839032301473,0.640798912969741,0.627972882102793
0.4,0.415577844528237,0.997993791751641,0.778859347304297,0.826545400407078,0.78105205873984,0.802922908161661,0.761717185359761
0.6,0.679668905275495,1.06442880258596,0.543800361476364,0.529928980029542,0.530227628338425,0.622042871833193,0.523894592866877
0.8,0.584435614697058,0.630105355918784,0.672429904992209,0.70882769803718,0.65812782623392,0.668519597746997,0.719178920637182
0,0,0.986167590933324,0.5515382296426,0.562659000401578,0.553872909687049,0.581986534668517,0.555570586749724
0.2,0,0.987485750608311,0.680507935730041,0.681058626208511,0.677146533098483,0.688745479329435,0.702834739516602
0.4,0.390512948899677,0.8436824417358,0.623923534973816,0.709089831768381,0.695795146340442,0.687067961049564,0.654695506617335
0.6,0.600453128013476,0.971825457372732,0.533869510712646,0.590645108481251,0.575680602085625,0.565204160578663,0.590581905921309
0.8,0.773357525970703,0.984635189338001,0.574400403224726,0.628173703075662,0.611008728635394,0.631451678389784,0.625882133493233
0,0,1.08565568983315,0.973636524678985,1.01640862378188,0.974104212037053,0.964128922307194,1.01307532169307
0.2,0.140928373860225,0.998942000595754,0.877222779907284,0.842136663002213,0.872961190124332,0.90784148268068,0.90921294256962
0.4,0.377868882990739,0.982343727454412,0.743057231223646,0.7760887524547,0.760222645333416,0.772307623752603,0.776559515091373
0.6,0.481381748649182,0.82917207241301,0.64811717707816,0.780653541336829,0.719513392284828,0.682621480080692,0.788874518407033
0.8,0.816967727547922,0.978091455354265,0.904122747673773,0.933802279652383,0.990493227305296,0.968595392331784,0.991407884235008
0,0.00931941835869531,0.998101128393594,0.565829876413028,0.593753714457118,0.576466428498677,0.590852767296872,0.602358776658829
0.2,0.156387856371081,0.939475939395663,0.817297684444262,0.785560339085435,0.797446659996046,0.838508275551846,0.81377124268066
0.4,0.248840983983654,0.93396997712385,0.937858236322642,0.983676419449127,0.924061459512735,0.929619103213472,0.905609471007457
0.6,0.698257368295186,1.14269557196749,0.927358797969688,0.93717441602988,0.938399044363382,0.942468671135691,1.14459861048915
0.8,0.683843904149433,0.900374395200926,0.56286569089954,0.6644658354616,0.609039884298301,0.57154889477997,0.685847205897144
0,0,0.926105930738801,0.876279094152335,0.921239849722599,0.876719685873745,0.891659600310764,0.793522003073476
0.2,0.326004729302843,1.03157895954623,0.836391688262914,0.769891805544307,0.808865139468456,0.86847758877735,0.86291477587654
0.4,0.4197679701532,1.0050432464517,0.520801650700623,0.650565347993273,0.603109424056972,0.608058818160035,0.486075259840883
0.6,0.613431774062274,0.817051409753516,1.06931353352602,1.05447369084607,1.05693077907605,1.08338629797298,1.12338574074992
0.8,0.693332938460042,0.80327367656287,0.516545788475027,0.497359778500437,0.496683879800631,0.60278116399388,0.617543561822777
0,0.00820720278314904,1.03130932816212,0.808908400190454,0.80585801483815,0.818198320670748,0.844064602686657,0.809117276260869
0.2,0.308865625676788,1.13322303422577,0.597110096419969,0.619010278058093,0.610988842779157,0.613217195206271,0.771281958418049
0.4,0.215505040309038,0.936725896029197,0.785633911754097,0.853490295941657,0.80464502801971,0.795904056416422,0.79040429549917
0.6,0.632451855819161,1.05132368433932,0.7390017655144,0.860785542072702,0.812803519994688,0.762688305052387,0.781716523464843
0.8,0.775508424829758,0.905939626862361,0.653242335911538,0.721583671031051,0.694592016210423,0.733502481730481,0.770721694889828
0,0.0110267834553984,0.985827016315667,0.825140467873868,0.814239038756414,0.827219313608119,0.857689124355839,0.924101105077326
0.2,0.083511089590666,0.887410782915039,0.899513556430558,0.929048270591342,0.910639909324424,0.948140737784407,0.984700731739817
0.4,0.283734515795854,0.940002900254719,0.696124301239427,0.758379733211383,0.711058745519741,0.725226557891523,0.683047551572255
0.6,0.677073849096508,1.0379367407016,0.731178147624319,0.747448767790576,0.718199831957319,0.705628571105445,0.658524489160135
0.8,0.840634782343396,1.08314493034956,0.701453251039087,0.634121878430851,0.699563757727414,0.704113014125602,0.635041132258082
0,0.0916494135359436,1.12834431630495,0.497746634570004,0.551726838684079,0.492007338354634,0.501024789793395,0.466241548351936
0.2,0.177302161785232,0.974054917453534,0.77841215722509,0.831473205028047,0.778424045107173,0.802972693036785,0.842402302725356
0.4,0.213096761822546,0.93638631046716,1.04820869141145,1.14103588924422,1.08229556438588,1.07986153323092,1.14232959858221
0.6,0.537320119257691,0.905161403704133,0.959084994946514,0.991481805940074,0.985688597593537,1.02815470250577,1.10560664688142
0.8,0.74460033831607,0.876797734501815,0.607255674758037,0.60837348068628,0.590780453704127,0.58413480390423,0.598811748149341
0,0,0.979185544358517,0.90142804358943,0.932822507888362,0.905889028971139,0.951951679962374,0.922454955720664
0.2,0.196510184101068,1.00983854406044,0.674907037447866,0.700245988105631,0.681260964096021,0.687055293530961,0.663164441533992
0.4,0.330002959328818,0.986159959005176,0.858460436643408,0.910075242282491,0.88138281746537,0.882882443520239,0.797698895579835
0.6,0.59520382394961,0.865957301829763,0.643305460882445,0.692593784402018,0.659386414055569,0.656336968712439,0.669373817477992
0.8,0.802771057902902,1.04193240736763,0.519290770117919,0.569777946369478,0.524336772379718,0.529561684535953,0.547056458906392
0,0,1.17453840698876,0.641734063158673,0.656027879161622,0.643183405287437,0.66130432106861,0.733096438562909
0.2,0.118093571068108,1.05244789180667,1.08164476151938,1.15169549186749,1.08696432532953,1.07961802149285,0.94008903844184
0.4,0.449151118438868,1.14962865622835,0.75733026746851,0.745133808861271,0.747772297479435,0.739683973709511,0.720140255421743
0.6,0.614183962418922,0.94080639788313,0.735989275910629,0.783905748687674,0.74031213946824,0.729442902092095,0.659793928578557
0.8,0.89745858614428,1.4265373382684,0.666065705407343,0.758513371088763,0.750081956803741,0.736826610076471,0.779470251648171
0,0.0258948692961855,0.981974243975487,0.694132471209908,0.709209333474828,0.693605250474549,0.714102493327836,0.828880365270277
0.2,0.195558428903771,0.84284882813328,0.628146618371948,0.6838588562504,0.642984456738517,0.604010730068756,0.672226666712586
0.4,0.41639722874497,1.10956461711617,1.07826526783352,1.10394555974869,1.11763859725684,1.14385995080978,1.25121636450485
0.6,0.643694608093266,0.923398958898941,0.862691837822374,0.856118308239175,0.847084623024451,0.963546356599463,0.764967101139649
0.8,0.77020303101537,0.972246143237684,0.787336774184458,0.883937470618393,0.830339234413788,0.836998238645905,0.881728717834857
