GroupLasso,MrRCE,OLS,Ridge,rho
2.322818932152098,2.789386628292839,2.832373241255758,2.353260564409618,0.0
1.919933067156798,2.098587471921522,2.939389476799901,2.1199258459064514,0.2
3.1123910517722218,2.6061389802933213,3.2608443738464397,2.998828693712088,0.4
3.4574571049513576,2.7607028098999047,3.936537156392804,3.4908755496916006,0.6000000000000001
1.8980793750239218,2.3858062614406794,3.2213778598873706,2.514616167706089,0.8
2.744346811506748,2.812648614473228,4.212007258743084,3.0873587372632634,0.0
3.841870792867865,3.768504256626652,4.626547123225679,3.5866537940026815,0.2
2.9680278567630927,2.2750256194162013,3.0629606082606005,2.695239702132726,0.4
2.266134833132061,2.1902451677434627,2.9738083205869343,2.555039217208353,0.6000000000000001
2.398645593676921,2.029412689269353,3.22075752301866,2.701170580795627,0.8
3.089893382855664,3.054711244694032,4.335562719188199,3.413667701426592,0.0
3.3793615081063635,3.1528193449766206,4.043193432925094,3.5321832273903437,0.2
3.279530701650709,2.894814560645314,4.374229642958288,3.657864444397756,0.4
2.5329206677485816,2.9319257387853166,4.0852579074935695,2.873627509018692,0.6000000000000001
2.5313061126772953,2.6894910468793753,4.334996571282618,3.033413889057553,0.8
2.276063893405076,2.551572032225212,2.842033958979068,2.381713054708112,0.0
3.3349422049337427,2.2907384099554506,3.0134858433030334,2.6691307021288204,0.2
2.3769145766513806,2.2405021937733203,2.9943846110038295,2.3905755598881653,0.4
1.9347580872529038,1.8647788570680643,2.8700802888350623,2.234453117144877,0.6000000000000001
2.3487857513729264,2.234078577510545,3.2353878726706062,2.5243393949034014,0.8
4.156703574060247,3.810926646733768,4.343151384756615,3.975628337893962,0.0
2.3730697078527654,2.0217954820659205,2.238394021139022,2.0637782647655545,0.2
2.4797147939712154,2.5276843498161967,3.1829911203008603,2.530685152384271,0.4
2.6641418964294874,2.25185209449085,2.811397094274865,2.4632259318373304,0.6000000000000001
2.4577247885566065,2.9833825043241284,4.514666790806579,3.3211111324126477,0.8
2.3833916393402053,2.5992661484907043,3.992826503921403,2.828352567756822,0.0
2.5691228245976614,2.4042504299398795,3.7879419435355803,2.8344106918434178,0.2
2.4275484110257093,2.1201830660774648,2.707021700540813,2.210924967039434,0.4
2.516075948527602,3.050620718857862,4.054606599759175,3.4056903784270607,0.6000000000000001
3.242465750950597,3.242209860445472,4.105317618282214,3.3760562393727573,0.8
2.3735577619060164,2.5304713109838994,3.3337875371735803,2.5896336862229585,0.0
2.3181781768362004,2.1806521005779587,2.605944056953062,2.2949443866434542,0.2
2.378182121518269,2.267146044221666,2.9014192559843104,2.4407163177889286,0.4
3.5332707634992255,2.8659494462318285,3.119463109151713,4.186234373188103,0.6000000000000001
2.2236472391022972,2.4365296476191745,3.374679785440975,2.533493880864464,0.8
2.5913604288893963,2.4905916468939546,2.9174463791771457,2.577988044283936,0.0
3.122948096744308,3.2002347869848298,4.483160325276022,3.476301386885831,0.2
2.4914745436459342,2.3807436035332468,2.6533710587745403,3.0332329348839138,0.4
3.299396024706227,3.245988313825457,4.461890350698388,3.7253896619469,0.6000000000000001
2.664256336429953,2.564242998612681,3.229845785149482,2.824105199228181,0.8
3.188670015623196,2.7761930500464436,3.328973262232965,2.8792241284858533,0.0
4.064979803593549,2.680147624500296,3.545718327935383,3.0189580568774574,0.2
3.5130942583961664,3.4797496241565185,5.0019381209947404,3.7700588767891556,0.4
3.9634468233203015,2.5345137252149064,4.317454628777489,3.549287808374083,0.6000000000000001
2.6873909743466378,2.354051823635214,3.3033962215385015,2.7636229805531323,0.8
2.737794532120097,2.748999468342161,4.212981319824665,2.885689241725055,0.0
2.5944968034939864,2.4959889971516978,3.2063050770820993,2.4720850045171767,0.2
3.8374421994230037,2.599370172717622,2.7013467108697906,2.4484170484853514,0.4
2.223132044691612,2.0995505105184025,2.8826196074025585,2.3747334956476984,0.6000000000000001
2.8787630042532744,2.0219559363893076,3.3464985216126544,3.5369440194505146,0.8
2.2082337626378137,2.42440917764234,3.7002279951794756,2.5565097147670466,0.0
2.3209762783632852,2.507832638677285,3.577625642566733,2.7167233149363885,0.2
2.8835944746662836,2.345124930441159,2.938261732042452,2.5328921418847,0.4
4.224263274677872,3.1657512279163447,3.7975095855824232,3.251460397884927,0.6000000000000001
3.5057551382860144,3.1960584853025242,4.357169142377396,3.821944168856859,0.8
2.095892584417498,2.424815005219699,3.09798685212745,2.281661296434486,0.0
2.5737958067469053,3.197253932822727,3.8169898527494563,3.089265831671052,0.2
2.341183436895045,2.0579628597618096,2.5325980624005657,2.258827406916403,0.4
2.8468380498707093,2.8405719539668617,3.993819481262424,2.9725740255701565,0.6000000000000001
2.349790180106476,2.2086091461636,3.7588205862754487,2.8580891363377,0.8
3.2497564695147783,3.286799628540237,3.801475322905524,3.2912044376359693,0.0
3.8633471107969735,3.2643729484308173,3.9428460111009493,3.3943621351237376,0.2
2.278197983257796,2.269567030684075,3.0446041299504487,2.443962918204376,0.4
2.806787265883727,2.614254147181174,3.2411823105153332,2.8706012641582754,0.6000000000000001
2.9896966177133097,2.592598648461252,3.395924050557526,3.144948199045384,0.8
2.4274530659095257,2.12410371643873,2.6960075303950712,2.1848025527367536,0.0
2.1227904294523054,2.2120550956139646,2.8803149396070653,2.302689002054578,0.2
