GroupLasso,MrRCE,OLS,Ridge,rho
3.2692052276078307,2.9126768985776192,3.3319280240030924,3.6446917421772786,0.0
3.7315972158617665,2.6003348494256087,3.5659625283160814,3.188657948975996,0.2
3.4879289536225384,1.9973586340307379,5.293424167428174,3.973512125006069,0.4
1.721737427194904,1.4557472723216565,1.9311498817293018,1.8503430173633109,0.6000000000000001
2.6995513584539843,1.7171401789404288,2.7271319439294417,2.37156238618765,0.8
2.140844395367719,2.7880528562104585,2.0684512180888515,1.9417002385383453,0.0
3.1673009708395523,2.324576935562414,4.054911263341005,3.1658068355500837,0.2
3.4062613783189524,1.7887629349629277,3.2782124743871597,3.1334482594569586,0.4
1.6365387353601186,1.421035174179173,1.8328608606443106,1.6708881202848056,0.6000000000000001
3.165221654086179,1.4084863626827508,2.335620959019322,2.1603013636315933,0.8
2.1416489465428654,1.8526257448891015,2.2746460641167645,2.1445569647912084,0.0
2.3013429582858698,2.10075646792525,2.3648995408432634,2.154857427539484,0.2
2.0452879984216397,1.5069430116491611,2.647369241718227,1.9466335361387532,0.4
3.381714778707821,2.339734239368445,3.55411117414466,3.3359204347358435,0.6000000000000001
3.7623532607789243,3.0062873008916973,3.906294062488508,4.100485715116007,0.8
2.6722311015515423,2.515978540629258,2.8287927301581326,2.336749824526896,0.0
3.0850936181917907,2.2419417871526903,4.826335053873414,3.0467761559271347,0.2
1.8793728385160904,1.7115705653035262,1.920131276054481,1.8840669834476276,0.4
3.0952222636820785,2.0446556921048473,3.9836627132896965,2.694318332204349,0.6000000000000001
4.304914112921077,3.055964421962949,4.428835937227364,4.463903921602556,0.8
3.25733302252147,3.0367163646953257,3.4126482977900663,3.1273393627395585,0.0
2.1840651539280467,1.9633116598796099,2.134087030416537,2.0549314400181693,0.2
2.3314101506686935,1.8788167578714146,2.39026337196106,2.6839325806873546,0.4
2.309173034040642,1.3501891501976688,3.744282309739784,2.5667351143200383,0.6000000000000001
3.3590940887138268,1.8565276142713494,4.623479232812623,3.634000809446422,0.8
1.9658811936801779,1.616633697917243,2.3250435593534924,1.7788048275819344,0.0
2.603674866453707,1.9123898216210122,3.866155147409752,2.9137723544380023,0.2
5.251001030870592,4.076567620264754,6.569538134236549,5.003531690482079,0.4
3.883039245636126,1.9618824350257023,4.699609727962885,3.6623894242853425,0.6000000000000001
5.617906285427536,4.220836977514154,7.253092250792531,6.926309034835773,0.8
2.4831275085912567,2.1999553767548825,2.7024360478541047,2.492301729541727,0.0
2.9332610470494194,2.562487410524464,2.671920890722342,2.58822413163796,0.2
3.562889784354981,2.6196607581754057,3.9853713433256814,3.5545839089189712,0.4
3.042936517048308,2.1041019466780684,2.814977560017134,2.5372923459371006,0.6000000000000001
2.9672400811502926,2.357244477333494,3.0395108712923493,2.938799305544497,0.8
3.047057532514291,2.5179320562101823,3.2156983713343514,2.8300858560422544,0.0
3.2945800533787835,2.2981508375222033,4.276169817738037,3.3050647759289324,0.2
2.753173006581742,1.863871302843123,3.003147994902017,2.6810114761624804,0.4
2.3890083905133253,2.17584123231838,2.570519505207505,2.3320053933369627,0.6000000000000001
3.5254385634989966,2.0924474821288257,5.04081363190262,3.7518191275140276,0.8
2.485203106173179,2.488651580896955,2.9809576678311345,2.4889024158848088,0.0
3.079185657539141,2.0266242262507257,3.0975422194613866,2.7332665502049194,0.2
2.8233382257278015,2.541285035411042,3.272464046283402,2.997540014208395,0.4
3.3716160545143627,2.390700430604077,3.3838109401948238,3.1382710735652912,0.6000000000000001
4.030274304393705,2.781573624884716,4.681927836330851,4.019063687223338,0.8
2.9737142512356978,2.5167275977853407,2.9952467378291177,2.669805033999209,0.0
2.2703368101295807,1.347696018616587,3.00669238074301,2.1598464923769374,0.2
2.9380206401408606,1.7865607861344475,3.62916228439885,3.103880377837386,0.4
2.29882294717804,1.8681370735789453,2.835563301648037,2.706929111923985,0.6000000000000001
2.0220702881759847,1.5178749040546131,1.9516509934574997,1.679884386566435,0.8
3.9245382413520273,2.720682294829805,3.713833576197296,3.4976722064892183,0.0
3.6747264969252273,2.710281625387954,3.795896907007219,3.5670968520046444,0.2
3.2174001789174946,2.2347638972246253,4.143301050946284,3.3248595582007154,0.4
2.8819877394320907,1.620123701236973,4.398329787068004,2.983780618983604,0.6000000000000001
2.269883173560758,1.8685368521911403,2.4894999288495443,2.4708151232044386,0.8
2.1320483472159877,2.065240553939854,1.958112255019267,1.8305383118524823,0.0
4.117476995757613,2.6117535598464023,5.062883505803062,3.9766998793977493,0.2
2.8414965889028063,1.7610368686954097,2.4557925489571675,2.4722265746162595,0.4
2.5829985012159593,2.1560669706416498,2.5654105773644624,2.7348772239882333,0.6000000000000001
2.355349264701111,1.8966866675471232,2.9334995191832838,2.826657350918942,0.8
3.8563483903785567,2.917362480392894,4.012577609035332,3.6659868612102167,0.0
3.4485921399269843,1.8344671839913622,4.3585359691072885,3.0353936657002687,0.2
2.950192555287122,2.528449981790857,3.3398098868330184,2.981328430879203,0.4
2.8867106442334394,2.3289493802773804,3.0488407894429024,2.8960179675798297,0.6000000000000001
2.9677198889235985,1.6472203128180127,3.090241120170737,2.4973051957966814,0.8
3.2266428875673725,2.92971593675869,3.5971055017936036,3.2890784335460324,0.0
2.2470634315388125,1.7080305888213836,2.153845097101721,1.9109127359841314,0.2
2.811828379980361,1.9870641477554158,2.918902374235901,2.546780280908511,0.4
1.999539492866354,1.8485510854240075,2.231277891090727,2.13804471717685,0.6000000000000001
3.3097548800066194,2.03644517682629,2.3686235442002457,2.5035327451581986,0.8
5.497149351332268,2.8384148417906534,6.541731351900798,5.192006657323076,0.0
2.7945650245273015,2.3926765628272326,2.6169555299134526,2.521241672934421,0.2
3.287122574776923,2.224082164211952,4.343818858345052,3.157894863341406,0.4
3.5688537675837733,2.731531635169864,4.417668881684117,3.7317954872478967,0.6000000000000001
3.8407174737327745,2.2036151090166194,5.505317084953477,4.007790962123312,0.8
3.817317595491018,2.2618824758303653,3.453927184103681,2.9313744516396927,0.0
6.6480318001207905,3.8425090989651505,5.52309269816102,5.432137850539346,0.2
2.9143339884814767,2.16094811271833,2.482135599426175,2.634809206020784,0.4
